,Cell Type,Fold,AUPRC,Validation AUPRC
43,L6.IT,3,0.6187380816170862,0.3011968355718356
44,L6.IT,4,0.4118207360424342,0.1534090909090909
45,L6b,0,0.5532416277207962,0.5
46,L6b,1,0.30796284470910695,0.047619047619047616
47,L6b,2,0.3209926581355153,0.5588235294117647
48,L6b,3,0.4689394452793506,0.6775757575757575
49,L6b,4,0.4613396407514055,0.544297719087635
50,Lamp5.Lhx6,0,0.26995079897352264,0.3973374295954941
51,Lamp5.Lhx6,1,0.48236844057815,0.22800589312457217
52,Lamp5.Lhx6,2,0.3220538945094495,0.21104056122891246
53,Lamp5.Lhx6,3,0.32456030547744286,0.24009870064967517
54,Lamp5.Lhx6,4,0.3387325432797373,0.16918568760674024
55,Lamp5,0,0.237445280649628,0.16851907230196705
56,Lamp5,1,0.22084054692151214,0.26121212121212123
57,Lamp5,2,0.32497110938015183,0.20824175824175825
58,Lamp5,3,0.3616453281678711,0.09906759906759907
59,Lamp5,4,0.38053837287630704,0.375
60,Pax6,0,0.457841008612619,0.42076183252108573
61,Pax6,1,0.5438235909378818,0.34675536881419233
62,Pax6,2,0.44210567800538736,0.43999616575836087
63,Pax6,3,0.47602564623300125,0.1923786209710322
64,Pax6,4,0.5140801083471991,0.07949856656753208
65,Pvalb,0,0.455608795954553,0.34637605042016806
66,Pvalb,1,0.29449834568818195,0.529047619047619
67,Pvalb,2,0.47696651079939456,0.32453703703703707
68,Pvalb,3,0.4843883017061784,0.47644927536231885
69,Pvalb,4,0.526494163171714,0.4841269841269841
70,Sncg,0,0.19220538323195,0.18542270531400964
71,Sncg,1,0.41051834307062185,0.038461538461538464
72,Sncg,2,0.31548223025619543,0.17705415499533145
73,Sncg,3,0.3205838481767753,0.4859071139069007
74,Sncg,4,0.4449456012362232,0.4861111111111111
75,Sst,0,0.4356663192623603,0.37931288754818165
76,Sst,1,0.30026322603794037,0.29
77,Sst,2,0.2748375888098991,0.12142857142857143
78,Sst,3,0.15568727682355532,0.31795634920634924
79,Sst,4,0.3025067786446187,0.12068376068376069
80,Vip,0,0.2733783680885087,0.2640151515151515
81,Vip,1,0.29260045531494694,0.5035714285714286
82,Vip,2,0.29477711407611595,0.24744047619047616
83,Vip,3,0.36804237394706735,0.25
84,Vip,4,0.3158242151728217,0.22577171039355912
85,astro,0,0.454927374254368,0.23308211589847264
86,astro,1,0.40866939179003064,0.5403846153846154
87,astro,2,0.22155771134666175,0.6521805273833671
88,astro,3,0.40931317139783757,0.2
89,astro,4,0.3936684900589541,0.017692307692307695
90,endo,0,0.7902023113425569,0.8568952999664604
91,endo,1,0.7346314991095769,0.5760703012395042
92,endo,2,0.7174239109013458,0.7935950844363875
93,endo,3,0.7781960549354262,0.7622589425466602
94,endo,4,0.6477729927109965,0.5897715941009888
95,micro,0,0.8478082818891579,0.7188838457827241
96,micro,1,0.8099565778117888,0.8664342336478734
97,micro,2,0.7773672846390448,0.8813151294066667
98,micro,3,0.8263294728194267,0.8457393601400585
99,micro,4,0.8421128154871762,0.7398972437442958
100,oligo,0,0.24711674608957276,0.5363771615916438
101,oligo,1,0.2735870038383407,0.27472326610045394
102,oligo,2,0.2371561340536923,0.11725241603979236
103,oligo,3,0.18082165204407624,0.17944115735484092
104,oligo,4,0.40541885216145856,0.2503783387264292
105,opc,0,0.3724400033125525,0.7436223580341228
106,opc,1,0.31809264432865514,0.45704965189808716
107,opc,2,0.3125398397675503,0.3642786057169619
108,opc,3,0.2702979432639186,0.22306650521154803
109,opc,4,0.330913155107157,0.18226008693399998
110,vlmc,0,0.7022976066967103,0.29453160420868313
111,vlmc,1,0.5679382174883569,0.18172584555173998
112,vlmc,2,0.6934927774342876,0.44903367752581447
113,vlmc,3,0.6653576812644754,0.7797397047397047
114,vlmc,4,0.6477756900250252,0.7449529771669711
