gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A2M,-1,0.9999972100000001,4.700585069986082e-06,1.0,0.9999987,0.99999845,1.0,0.9999889,False,False,False,False,False
AADACL2-AS1,-1,0.9999832420000001,2.562873036261777e-05,0.99999976,1.0,0.9999417,0.9999999,0.99997485,False,False,False,False,False
AATF,-1,0.99994216,5.1607102224409936e-05,0.9999113,0.9999156,0.9999951,1.0,0.9998888,False,False,False,False,False
ABCB11,-1,0.9998741280000001,0.0001892724542029162,0.99999964,1.0,0.9995726,0.999998,0.9998004,False,False,False,False,False
ABCB4,-1,0.9999888880000001,1.7352225217545398e-05,0.9999957,0.9999999,0.9999958,0.99995804,0.999995,False,False,False,False,False
ABCC11,-1,0.9990841400000001,0.001939881992029419,0.9998901,0.9999155,1.0,0.9956151,1.0,False,False,False,False,False
ABCC4,-1,0.99875686,0.0027746041290605734,1.0,0.9999927,0.9937935,0.9999994,0.9999987,False,False,False,False,False
ABCF2,-1,0.9994991759999999,0.0010068143220475045,1.0,0.9999995,0.99770504,0.9999962,0.99979514,False,False,False,False,False
ABCG2,-1,0.9998049339999999,0.00027413625130583976,0.9996026,0.9999999,1.0,0.99999917,0.999423,False,False,False,False,False
ABHD17B,-1,0.999977492,1.5320077349673777e-05,0.99998057,0.9999919,0.99996483,0.99999166,0.9999585,False,False,False,False,False
ABHD17C,-1,0.9992180100000001,0.0016885730093780468,0.9999455,0.9999999,0.9999691,0.9961976,0.99997795,False,False,False,False,False
ABHD18,-1,0.99866986,0.0029626085715126213,1.0,0.9999964,0.9999827,1.0,0.9933702,False,False,False,False,False
ABHD2,-1,0.9998975480000001,0.00015973110395284864,1.0,0.9996203,0.99999547,0.9999032,0.99996877,False,False,False,False,False
ABHD5,-1,0.9999151960000001,0.00013057507909244908,0.9999751,0.99999964,0.99991024,1.0,0.999691,False,False,False,False,False
ABL1,-1,0.9999389320000001,0.00012607583479793902,0.99999,0.99999726,0.9999939,1.0,0.9997135,False,False,False,False,False
ABLIM1,-1,0.9995345820000001,0.001004783631171428,0.9999995,0.99999905,0.99993885,0.99773777,0.99999774,False,False,False,False,False
ABO,-1,0.9999913039999999,6.934715567359882e-06,0.9999937,0.99999416,0.9999819,0.999987,0.99999976,False,False,False,False,False
ACAN,-1,0.998712004,0.0028148761960039986,1.0,1.0,0.99989605,0.99998677,0.9936772,False,False,False,False,False
ACER2,-1,0.999999214,1.757549430308276e-06,1.0,1.0,1.0,1.0,0.99999607,False,False,False,False,False
ACKR3,-1,0.999399932,0.0012947000823047869,0.9999988,0.99996316,0.9970842,0.9999999,0.9999536,False,False,False,False,False
ACKR4,-1,0.999963492,5.7297987050147566e-05,1.0,0.9999989,0.9999505,0.9998683,0.99999976,False,False,False,False,False
ACSL3,-1,0.9999999799999999,4.4721359526456446e-08,1.0,1.0,1.0,1.0,0.9999999,False,False,False,False,False
ACSL4,-1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False
ACTA2,-1,0.9999849940000001,2.957172940495568e-05,1.0,0.9999963,0.9999995,0.99993217,0.999997,False,False,False,False,False
ACTB,-1,0.9975150220000002,0.004666676774420957,1.0,0.99999726,0.9997485,0.98923165,0.9985977,False,False,False,False,False
ACTG1,-1,0.99971985,0.000559524385080772,0.9999161,0.9999999,0.99999845,0.999964,0.9987208,False,False,False,False,False
ACTL6A,-1,0.9999734200000001,5.765077623069999e-05,0.9999999,0.9998703,0.9999981,0.9999999,0.9999989,False,False,False,False,False
ACTN1,-1,0.9999970919999999,6.5024856785726645e-06,1.0,1.0,1.0,1.0,0.99998546,False,False,False,False,False
ACTR2,-1,0.999275804,0.001616752920711728,1.0,0.99999964,0.99999595,0.99999976,0.99638367,False,False,False,False,False
ACTR3,-1,0.9999443659999999,7.900616861993599e-05,0.99999356,0.99990857,1.0,0.999821,0.9999987,False,False,False,False,False
