,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.8674225008804314,0.7225273282700314
1,Chandelier,1,0.7974589091754395,0.8381095931569301
2,Chandelier,2,0.7154092878890871,0.8904772765658754
3,Chandelier,3,0.8090609662414162,0.7718214678092722
4,Chandelier,4,0.8266824018338265,0.681775915130038
5,L2.3.IT,0,0.55335037182991,0.41434888840502926
6,L2.3.IT,1,0.5601921122746799,0.4093696773338544
7,L2.3.IT,2,0.5400659183417907,0.5468387381089361
8,L2.3.IT,3,0.6010944052653032,0.5734317871057235
9,L2.3.IT,4,0.5228519897948628,0.5069861729392162
10,L4.IT,0,0.6685731102809166,0.601479347064778
11,L4.IT,1,0.6599514542417904,0.5695495889667554
12,L4.IT,2,0.5688114180632197,0.739440017113977
13,L4.IT,3,0.6832628807422425,0.5390507156163024
14,L4.IT,4,0.690146478230544,0.6683458374616944
15,L5.6.NP,0,0.7358056704766383,0.7479864079534508
16,L5.6.NP,1,0.7207760508987173,0.4143289285525825
17,L5.6.NP,2,0.65427080952792,0.6361040440838683
18,L5.6.NP,3,0.7532077120142775,0.503483831297923
19,L5.6.NP,4,0.6670989574566629,0.5107604496231156
20,L5.ET,0,0.5592592385578279,0.450636189258312
21,L5.ET,1,0.5780875353080211,0.4259910377880503
22,L5.ET,2,0.4779683230524516,0.42866283844099395
23,L5.ET,3,0.6852635721265905,0.4345070600641468
24,L5.ET,4,0.649554980486736,0.3383952509164733
25,L5.IT,0,0.4882297062180122,0.6638760720141241
26,L5.IT,1,0.6396913371202352,0.41411326473422955
27,L5.IT,2,0.5410758431258418,0.38750738159412496
28,L5.IT,3,0.5757694648014006,0.6516922259729658
29,L5.IT,4,0.49514533512858533,0.5045162045162045
30,L6.CT,0,0.5277746007622942,0.5176539978526562
31,L6.CT,1,0.6259490209457115,0.5265067015067014
32,L6.CT,2,0.5497250921901237,0.41885226460599867
33,L6.CT,3,0.5942756667115593,0.5709945482943195
34,L6.CT,4,0.5293991592905176,0.5731617260606703
35,L6.IT.Car3,0,0.6212720760309536,0.5675274998934691
36,L6.IT.Car3,1,0.5986796000195213,0.5267565451798848
37,L6.IT.Car3,2,0.6278109189277865,0.5276503659521449
38,L6.IT.Car3,3,0.6384100758060872,0.765379875969366
39,L6.IT.Car3,4,0.6786949190460254,0.4333104561730151
40,L6.IT,0,0.7718090838146852,0.8338383838383839
41,L6.IT,1,0.7170850659634146,0.7410780694086615
42,L6.IT,2,0.8145947457290414,0.6863088699387121
43,L6.IT,3,0.636117835680845,0.7341578210231461
44,L6.IT,4,0.7758144605130926,0.7197205701125562
45,L6b,0,0.6246478160917989,0.5885163439155192
46,L6b,1,0.6263849727223154,0.5810351530538735
47,L6b,2,0.6669824760839834,0.5022541369329995
48,L6b,3,0.6604649749474327,0.4856392738063493
49,L6b,4,0.5464976175856893,0.5315243396394189
50,Lamp5.Lhx6,0,0.8261048986996636,0.8955005035614223
51,Lamp5.Lhx6,1,0.8558680007806114,0.839336512545898
52,Lamp5.Lhx6,2,0.848710558679565,0.8583305609453138
53,Lamp5.Lhx6,3,0.8823575440633805,0.7049091003422706
54,Lamp5.Lhx6,4,0.8179767906775275,0.8356944841637023
55,Lamp5,0,0.7876238378438792,0.8859073345374968
56,Lamp5,1,0.8600096261447798,0.7268624807655996
57,Lamp5,2,0.7958379477698808,0.8311571446487518
58,Lamp5,3,0.8446606696131738,0.7551616135672468
59,Lamp5,4,0.7259802676601997,0.8297398635948203
60,Pax6,0,0.8217358945398143,0.7762104454528476
61,Pax6,1,0.7421640688639931,0.5085730045753643
62,Pax6,2,0.7293627250699699,0.7292584845788024
63,Pax6,3,0.7812997157638324,0.5821900143630019
64,Pax6,4,0.7513653590393872,0.7206234060709941
65,Pvalb,0,0.7837992724720119,0.758769261933133
66,Pvalb,1,0.8118229352264699,0.6554677187830813
67,Pvalb,2,0.8240449527219977,0.6852793515656301
68,Pvalb,3,0.826422438248729,0.7692900215332722
69,Pvalb,4,0.7887274963730951,0.8878428031148786
70,Sncg,0,0.7765327157783131,0.548137651398521
71,Sncg,1,0.8058997784602742,0.790686161490093
72,Sncg,2,0.7581838692540812,0.6624035019550663
73,Sncg,3,0.80050290877808,0.6886267856379946
74,Sncg,4,0.7493940200598144,0.6364226254890872
75,Sst,0,0.8641118066084011,0.7597586509931041
76,Sst,1,0.8217638148054756,0.823394451143235
77,Sst,2,0.8459285729013601,0.8427970080590792
