,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.05264070384907706,0.03036593804064638
1,Chandelier,1,0.028818294102421437,0.02955555881697387
2,Chandelier,2,0.05380828969930647,0.03561427627605635
3,Chandelier,3,0.06433904644691801,0.006691297208538588
4,Chandelier,4,0.042832883206093735,0.04279121570966274
5,L2.3.IT,0,0.02554543233093468,0.017178269764209088
6,L2.3.IT,1,0.02491239747500683,0.03369713096943044
7,L2.3.IT,2,0.026841924287151972,0.013641309509305921
8,L2.3.IT,3,0.02882633245868872,0.011220199000754025
9,L2.3.IT,4,0.02297697101930026,0.02865640466218522
10,L4.IT,0,0.03989144154879829,0.036654735491309334
11,L4.IT,1,0.06079689366737253,0.029541238444324876
12,L4.IT,2,0.06508548606796208,0.023599828348431585
13,L4.IT,3,0.03440809225684004,0.047378022398256246
14,L4.IT,4,0.03425957203675033,0.13477240650490874
15,L5.6.NP,0,0.030931924537347597,0.01292351389734226
16,L5.6.NP,1,0.02631099866745281,0.051006466649671865
17,L5.6.NP,2,0.025409335719570377,0.025576886417087365
18,L5.6.NP,3,0.03505710794015025,0.030803825113145562
19,L5.6.NP,4,0.03172237963211705,0.011718553009800133
20,L5.ET,0,0.033610617798008516,0.017866783410185105
21,L5.ET,1,0.04609154321191796,0.03983778855375209
22,L5.ET,2,0.03825399208150851,0.008863116248399985
23,L5.ET,3,0.03155175169821087,0.050173597542032766
24,L5.ET,4,0.02934072280318603,0.052889064170443256
25,L5.IT,0,0.030144255512063012,0.030255843191005084
26,L5.IT,1,0.018164933841269194,0.03585080605405916
27,L5.IT,2,0.053856546449490054,0.026923236600655952
28,L5.IT,3,0.03456679228729844,0.011743566941617673
29,L5.IT,4,0.021904423747014207,0.015254006676465669
30,L6.CT,0,0.024812444161904226,0.02295839381445399
31,L6.CT,1,0.047443624358424565,0.0273551528325505
32,L6.CT,2,0.026982250260701866,0.023119161082985656
33,L6.CT,3,0.03599410718977539,0.02785525684535231
34,L6.CT,4,0.021622767201288952,0.04669160652245293
35,L6.IT.Car3,0,0.04648419277979488,0.018937781264897976
36,L6.IT.Car3,1,0.06802994504812483,0.019374116857456818
37,L6.IT.Car3,2,0.07973597306585244,0.045507798652288406
38,L6.IT.Car3,3,0.07186594668496044,0.05926822243541511
39,L6.IT.Car3,4,0.03622953228449005,0.17781402666611298
40,L6.IT,0,0.03695316051582979,0.015732615187543958
41,L6.IT,1,0.033829004719876696,0.025981161695447407
42,L6.IT,2,0.027939319798449967,0.05365027749180383
43,L6.IT,3,0.03850615210673403,0.023634648543418957
44,L6.IT,4,0.039836078035099975,0.05643855442776465
45,L6b,0,0.02490888174017821,0.018821078920571464
46,L6b,1,0.0418173773818571,0.00978414514685266
47,L6b,2,0.0294205641521648,0.03403607810857666
48,L6b,3,0.027722947695104052,0.15441708139374818
49,L6b,4,0.020852867570343173,0.023464309295048252
50,Lamp5.Lhx6,0,0.03569535935390747,0.03402062443189388
51,Lamp5.Lhx6,1,0.03125448774069639,0.03347032573887964
52,Lamp5.Lhx6,2,0.03001058857540209,0.020193627365151033
53,Lamp5.Lhx6,3,0.04029219271841311,0.022902390696621262
54,Lamp5.Lhx6,4,0.029977811362659097,0.014196101023424716
55,Lamp5,0,0.05162388380214438,0.017767654990381694
56,Lamp5,1,0.05016548986678335,0.01707505777225957
57,Lamp5,2,0.04982080420952207,0.050452627587697384
58,Lamp5,3,0.041858927535810886,0.03803028191090677
59,Lamp5,4,0.03372067328682685,0.06063133971961958
60,Pax6,0,0.04675333874936287,0.01825247650041025
61,Pax6,1,0.05817943494027389,0.03915722510768546
62,Pax6,2,0.04422162684174008,0.033554975874206965
63,Pax6,3,0.04241600625035019,0.035460294422558575
64,Pax6,4,0.05261858602589347,0.04091777729592747
65,Pvalb,0,0.04553538023641097,0.07868644434098145
66,Pvalb,1,0.0653694121437275,0.045491190758839
67,Pvalb,2,0.04302335526019185,0.08097397383380554
68,Pvalb,3,0.03855035091295404,0.0675198747979738
69,Pvalb,4,0.042663420444378465,0.011689649687375663
70,Sncg,0,0.03577119718157723,0.016504508780256288
71,Sncg,1,0.02742162322893308,0.06402479277063794
72,Sncg,2,0.10253649375735113,0.07429448051797574
73,Sncg,3,0.0834409302230115,0.017058476894204425
74,Sncg,4,0.05473096361908497,0.04247098269606128
75,Sst,0,0.025924548302219772,0.03469756118941107
76,Sst,1,0.03608025591466663,0.026691589493208406
77,Sst,2,0.02865228971000302,0.032738896280139526
78,Sst,3,0.03258282346227178,0.037824886450206145
79,Sst,4,0.026669906190043245,0.016279501572031
80,Vip,0,0.0340894459007117,0.01585195875095761
81,Vip,1,0.030946795743196753,0.013534375654682823
82,Vip,2,0.029058878678911115,0.0360551229195297
83,Vip,3,0.05202792204821664,0.036586217312216014
84,Vip,4,0.0305626439213797,0.048450704043577465
85,astro,0,0.03312486992840623,0.0659965888012483
86,astro,1,0.06953477271158251,0.013091426604096956
87,astro,2,0.028090975858182127,0.0236646745444997
88,astro,3,0.05192063397782285,0.036415007882769
89,astro,4,0.026935883099549696,0.016361160708805163
90,endo,0,0.04766574150985038,0.0363743698712595
91,endo,1,0.04011671917486585,0.022165722501048618
92,endo,2,0.03606774028052738,0.039197334609014145
93,endo,3,0.051185818488810236,0.016648934079487514
94,endo,4,0.05595510719145899,0.02802137124367842
95,micro,0,0.046944312412636885,0.03341734316495046
96,micro,1,0.042837962661067625,0.025507825709315417
97,micro,2,0.029176388691116835,0.03303214313065446
98,micro,3,0.03991829283423961,0.025753700717718212
99,micro,4,0.03772391229364619,0.01708888633170593
100,oligo,0,0.025929035466248467,0.021005296347858648
101,oligo,1,0.028033236925417152,0.022835533379347725
102,oligo,2,0.04264887281710422,0.03737758932194691
103,oligo,3,0.03328571235577247,0.022593663313486508
104,oligo,4,0.04656721777583548,0.012445760593661634
105,opc,0,0.04582021865277682,0.026395816051771843
