gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
ABCC4,-1,0.0029163635202,0.006202781743722513,0.0005105371,1.296203e-05,8.969893e-06,0.014005752,4.3596578e-05,False,False,False,False,False
ABI3BP,-1,0.18097766732999998,0.12056869811919776,0.31952962,0.00029290665,0.22788307,0.13335802,0.22382472,False,False,False,False,False
ABL1,-1,0.46350057199999994,0.02646279022330638,0.4484169,0.5036459,0.44612238,0.4419045,0.47741318,False,False,False,False,False
ABLIM1,-1,0.463500568,0.02646276010361202,0.4484169,0.50364584,0.4461224,0.44190452,0.47741318,False,False,False,False,False
ABTB2,-1,0.005783580814200001,0.008302754023746714,0.00017360537,1.9306468e-05,3.2779233e-05,0.018304566,0.010387647,False,False,False,False,False
ACO1,-1,0.123000064662,0.11497587351705939,0.25690448,0.0062671793,0.00015637401,0.15785043,0.19382186,False,False,False,False,False
ACTA2,-1,0.46350058,0.02646278285933283,0.4484169,0.5036459,0.4461224,0.44190452,0.47741318,False,False,False,False,False
ACTB,-1,0.016835537892,0.017584897509709766,0.022980839,0.00012448766,0.017805742,0.04252484,0.0007417808,False,False,False,False,False
ACTG1,-1,0.07344383373999999,0.04748801412885568,0.10918791,0.0007014457,0.07943373,0.12005039,0.057845693,False,False,False,False,False
ACVR1,-1,0.30210363000000007,0.03454803156420639,0.32677764,0.25671014,0.34466222,0.2859313,0.29643685,False,False,False,False,False
ACVR1C,-1,0.214935394,0.023663896304713435,0.23192191,0.20272295,0.24787344,0.19431615,0.19784252,False,False,False,False,False
ADAM28,0,0.0008047689663259999,0.0016523206543751822,0.00022620974,7.3663514e-06,3.4221073e-05,0.0037558652,1.8246723e-07,False,False,True,False,False
ADAMTS20,-1,0.46350058,0.02646278285933283,0.4484169,0.5036459,0.4461224,0.44190452,0.47741318,False,False,False,False,False
ADAMTS6,-1,0.18097384450600001,0.12056271391297393,0.31950933,0.00029291253,0.22788306,0.13335939,0.22382453,False,False,False,False,False
ADAMTS9,-1,0.0039197881358,0.0063370112562819636,5.6187433e-05,2.809559e-06,1.1586087e-05,0.014600131,0.0049282266,False,False,False,False,False
