,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.762829573049268,0.1577639751552795
1,Chandelier,1,0.7068894458368142,0.36642063940200587
2,Chandelier,2,0.8463420177705892,0.06481481481481481
3,Chandelier,3,0.542203055330128,0.08125
4,Chandelier,4,0.7935093734463481,0.06349206349206349
5,L2.3.IT,0,0.9621212121212123,-0.0
6,L2.3.IT,1,0.718181818181818,0.19488365700990287
7,L2.3.IT,2,0.7383928571428571,0.08496732026143791
8,L2.3.IT,3,0.6989496809669444,-0.0
9,L2.3.IT,4,0.9797979797979799,0.12095238095238095
10,L4.IT,0,0.8564685314685314,0.3214285714285714
11,L4.IT,1,0.6695887007729112,0.5769230769230769
12,L4.IT,2,0.8091852591852593,0.07692307692307693
13,L4.IT,3,0.9598765432098768,0.1824074074074074
14,L4.IT,4,0.6137342043920991,0.5833333333333333
15,L5.6.NP,0,0.8933040815393756,0.25
16,L5.6.NP,1,1.0000000000000002,0.3775735294117647
17,L5.6.NP,2,0.9707362082362082,0.2777777777777778
18,L5.6.NP,3,0.9328388278388278,-0.0
19,L5.6.NP,4,0.8834757347915243,0.475
20,L5.ET,0,0.9652417027417027,0.23376751172803806
21,L5.ET,1,0.6309475100184863,0.6388888888888888
22,L5.ET,2,0.8387550483704329,0.31333333333333335
23,L5.ET,3,0.8059015646662706,0.26666666666666666
24,L5.ET,4,0.757066805713651,0.1
25,L5.IT,0,0.799888493859082,0.5634920634920635
26,L5.IT,1,0.8840981347156471,0.2409090909090909
27,L5.IT,2,0.8247053053791842,0.08608058608058608
28,L5.IT,3,0.5151548672087987,0.39215686274509803
29,L5.IT,4,0.8112865146058422,0.6062409812409812
30,L6.CT,0,0.8697010209042295,0.4669834307992202
31,L6.CT,1,0.5565583226106874,0.45555555555555555
32,L6.CT,2,0.7708437761069339,0.2846153846153846
33,L6.CT,3,0.6519817890986874,0.3333333333333333
34,L6.CT,4,0.8861610611610611,0.3055555555555555
35,L6.IT.Car3,0,0.916053391053391,0.6
36,L6.IT.Car3,1,0.9819004524886876,0.17424242424242425
37,L6.IT.Car3,2,0.6122349872349873,0.33333333333333337
38,L6.IT.Car3,3,0.8800125313283209,0.6297619047619047
39,L6.IT.Car3,4,0.8911853669206609,0.11309523809523808
40,L6.IT,0,0.926868686868687,0.19642857142857142
41,L6.IT,1,0.9525691699604744,0.6666666666666667
42,L6.IT,2,0.9633264462809918,0.3242424242424242
43,L6.IT,3,1.0,0.4375
44,L6.IT,4,0.9420634920634922,0.5833333333333333
45,L6b,0,1.0,0.12254901960784315
46,L6b,1,0.7380914918414918,0.34226190476190477
47,L6b,2,0.8090981240981241,0.21450216450216447
48,L6b,3,0.7723438963570544,0.41666666666666663
49,L6b,4,0.6182880324184672,0.1
50,Lamp5.Lhx6,0,0.5995010874703213,0.7037037037037037
51,Lamp5.Lhx6,1,0.5066274161050952,0.07261904761904761
52,Lamp5.Lhx6,2,0.4587779021343608,0.601010101010101
53,Lamp5.Lhx6,3,0.7429913545236125,0.45297110297110293
54,Lamp5.Lhx6,4,0.47650868823901454,0.5769230769230769
55,Lamp5,0,0.5855139664517102,0.2306685273790537
56,Lamp5,1,0.5906662150717219,0.17682539682539683
57,Lamp5,2,0.8260464728522805,0.13868003341687551
58,Lamp5,3,0.8180565585697965,0.46513157894736845
59,Lamp5,4,0.8001357593681033,0.038461538461538464
60,Pax6,0,0.5644979297424372,1.0
61,Pax6,1,0.6098936330719253,0.2914492753623188
62,Pax6,2,0.7522413511108901,0.19417989417989417
63,Pax6,3,0.7690619407463043,0.17260783510783512
64,Pax6,4,0.6275110883708217,0.32801445954155317
65,Pvalb,0,0.6111157248214298,0.20577843209422159
66,Pvalb,1,0.7550638931294079,0.030303030303030304
67,Pvalb,2,0.8796388796388798,0.09125656951743909
68,Pvalb,3,0.7218481209193284,0.2673611111111111
69,Pvalb,4,0.8208589230711442,0.1039272030651341
70,Sncg,0,0.7790814919847179,0.24642857142857144
71,Sncg,1,0.6640461305295065,0.2159090909090909
72,Sncg,2,0.6722552315112285,0.08193979933110368
73,Sncg,3,0.8888574660633485,0.23259870064967514
74,Sncg,4,0.8483819285289873,0.1327639751552795
75,Sst,0,0.6683922558922559,0.22478260869565214
76,Sst,1,0.52917897458081,0.1388888888888889
77,Sst,2,0.745895770895771,0.14545454545454545
78,Sst,3,0.5588848784421035,0.3333333333333333
79,Sst,4,0.6260159380849036,0.1815767973856209
80,Vip,0,0.6894959648991907,0.05
81,Vip,1,0.7628508058483028,-0.0
82,Vip,2,0.7183441068735186,0.4583333333333333
83,Vip,3,0.6347619047619046,0.3765171930687359
84,Vip,4,0.5156384216373455,0.16666666666666666
