,Cell Type,Fold,AUPRC,Validation AUPRC
0,astro,0,0.02350614169717405,0.033525643657724855
1,astro,1,0.038765764060140775,0.027795874360638625
2,astro,2,0.02769926222630353,0.0167650926816306
3,astro,3,0.027644185828740946,0.03295196570989335
4,astro,4,0.02333022865226546,0.03143132440832915
5,endo,0,0.050386100867878585,0.02932875616042873
6,endo,1,0.03337783885009857,0.035340424630784635
7,endo,2,0.05442745068849457,0.014573330688350386
8,endo,3,0.0488976250824195,0.04644357777801587
9,endo,4,0.030330222321910343,0.036653843103831456
10,excitatory,0,0.06385456494114826,0.04171266388996717
11,excitatory,1,0.048061017300761615,0.029104425980512737
12,excitatory,2,0.029695349884421112,0.04768946364818708
13,excitatory,3,0.06154251550196181,0.01179595683928241
14,excitatory,4,0.04729525202803175,0.024064672006774444
15,inhibitory,0,0.04382806001810795,0.029308359327107864
16,inhibitory,1,0.02772230532645232,0.017067201530258716
17,inhibitory,2,0.0230766186574635,0.022466877474210167
18,inhibitory,3,0.05688805251881497,0.027840212862802794
19,inhibitory,4,0.04101637527634992,0.02395172624918189
20,micro,0,0.03535277389805448,0.031113249860059384
21,micro,1,0.02883031840746601,0.017751363808264642
22,micro,2,0.022250342542219893,0.029082030826434374
23,micro,3,0.040655321295772595,0.010293321363767935
24,micro,4,0.032456398590342994,0.022549398583838108
25,oligo,0,0.0475248479535033,0.029685623197971522
26,oligo,1,0.026922332483269022,0.01904058334086565
27,oligo,2,0.02900453083695262,0.017849982619888717
28,oligo,3,0.027393226406579957,0.015520568049811468
29,oligo,4,0.05345413234506936,0.0177445944455038
30,opc,0,0.030466354676005232,0.025126103912512278
31,opc,1,0.06469332085691545,0.029441186208314943
32,opc,2,0.045082777285395816,0.02524478035373799
33,opc,3,0.04520766363011709,0.012079918293101833
34,opc,4,0.02263649287586887,0.03543390877731343
35,vlmc,0,0.025746335051545825,0.016980264619800126
36,vlmc,1,0.024638189452303404,0.03624475458129076
37,vlmc,2,0.030899853214537535,0.027330506714460388
38,vlmc,3,0.02794161637055463,0.03602410148407005
39,vlmc,4,0.02697688255213826,0.01750285120442613
