,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.07783439201377924,0.05187999715294034
1,Chandelier,1,0.06259049888296955,0.03225866694121627
2,Chandelier,2,0.06678763205564313,0.06005834346396419
3,Chandelier,3,0.07703326776919328,0.04294629396432091
4,Chandelier,4,0.17748295770572559,0.06058182987664703
5,L2.3.IT,0,0.1367531745456125,0.08330494783977213
6,L2.3.IT,1,0.07363577933572425,0.10384095132192535
7,L2.3.IT,2,0.10264133159058536,0.044897758945389624
8,L2.3.IT,3,0.10605105169948695,0.12351800525024709
9,L2.3.IT,4,0.1855331815007147,0.08148926882844694
10,L4.IT,0,0.17758587388570396,0.05329240200664148
11,L4.IT,1,0.0743176086789064,0.05483482807189398
12,L4.IT,2,0.06536026806376405,0.025034216792561823
13,L4.IT,3,0.058051370850224444,0.05683923055350122
14,L4.IT,4,0.06872337130245268,0.04749824639348746
15,L5.6.NP,0,0.1034014993704622,0.0676672631181678
16,L5.6.NP,1,0.19973978581971566,0.06494043357474774
17,L5.6.NP,2,0.10731418632038346,0.031975651868974046
18,L5.6.NP,3,0.08732127006904974,0.03321573803016574
19,L5.6.NP,4,0.1834401992648525,0.04600015832744474
20,L5.ET,0,0.06235681392758999,0.08227005519231707
21,L5.ET,1,0.08526703514328457,0.1290623540185308
22,L5.ET,2,0.13385772487488035,0.04731063836980927
23,L5.ET,3,0.09282814116891265,0.04843543347212381
24,L5.ET,4,0.09398661175080483,0.10158074499533265
25,L5.IT,0,0.04949375881064204,0.03330853878599649
26,L5.IT,1,0.054876149295983986,0.01999890265285626
27,L5.IT,2,0.06964433579904607,0.04994959711748856
28,L5.IT,3,0.07155779517069209,0.09825723927811932
29,L5.IT,4,0.06034154094600414,0.05103719517329432
30,L6.CT,0,0.08523428182433171,0.08818852209276547
31,L6.CT,1,0.11537391112005134,0.04210681120733104
32,L6.CT,2,0.08561488551864137,0.054928635857875406
33,L6.CT,3,0.09306688254288072,0.053638175309578
34,L6.CT,4,0.07700551654035778,0.036297389326967945
35,L6.IT.Car3,0,0.07988799322544832,0.029157981596747477
36,L6.IT.Car3,1,0.11789334658699235,0.046573818349804064
37,L6.IT.Car3,2,0.06015150304443131,0.0763681968909782
38,L6.IT.Car3,3,0.07097450908320721,0.04961945299392399
39,L6.IT.Car3,4,0.2274116886981552,0.10984464881107746
40,L6.IT,0,0.17945955152582266,0.3246081540724398
41,L6.IT,1,0.2792207672806115,0.027997419213134558
42,L6.IT,2,0.2695089364923593,0.1662582844498534
43,L6.IT,3,0.2714090176592758,0.10265710616870924
44,L6.IT,4,0.24561894548515803,0.5595292115711855
45,L6b,0,0.10485731128898848,0.0670412932052223
46,L6b,1,0.10488581996607639,0.10612030702576267
47,L6b,2,0.1324923104069169,0.04965418470790773
48,L6b,3,0.06551672952770174,0.09773069752871354
49,L6b,4,0.12990311698992973,0.04540786323891262
50,Lamp5.Lhx6,0,0.1306911017573472,0.0848674138899129
51,Lamp5.Lhx6,1,0.12215409570744849,0.049184622350312415
52,Lamp5.Lhx6,2,0.14888355632302538,0.04976564592998514
53,Lamp5.Lhx6,3,0.10449544779870353,0.08372090349184376
54,Lamp5.Lhx6,4,0.060256221906505744,0.08383615109146529
55,Lamp5,0,0.10348066116649221,0.042722770265472214
56,Lamp5,1,0.08363232610072835,0.030356464141133195
57,Lamp5,2,0.05888206228534166,0.13278163208414318
58,Lamp5,3,0.07640469950912634,0.040210858197763315
59,Lamp5,4,0.07615021026415363,0.03454784498335948
60,Pax6,0,0.07825335395745625,0.038456573166094785
61,Pax6,1,0.0717463286071924,0.04616079749310204
62,Pax6,2,0.06474142797186222,0.04559321065902916
63,Pax6,3,0.04310645470883274,0.027821677660105515
64,Pax6,4,0.08165412089645784,0.04116621424221622
65,Pvalb,0,0.09860869479778064,0.035470785856015014
66,Pvalb,1,0.07984710795300141,0.038701097997817985
67,Pvalb,2,0.08533420266568839,0.07030703272506449
68,Pvalb,3,0.10118437360256669,0.022948561048612023
69,Pvalb,4,0.13197618609662323,0.04902894733793266
70,Sncg,0,0.11574926752806469,0.24414075586264286
71,Sncg,1,0.12088042751287248,0.04594029122144985
72,Sncg,2,0.12368590743207851,0.0940946385901781
73,Sncg,3,0.12329670224645006,0.10269702348182742
74,Sncg,4,0.07439861807372393,0.19854184039485548
75,Sst,0,0.051235221228271066,0.06605121355642739
76,Sst,1,0.08629895774582416,0.06576858324807472
77,Sst,2,0.10522274718144906,0.03155601653104314
78,Sst,3,0.06595399092136775,0.05130538139767199
79,Sst,4,0.07850917841861467,0.08194685075011149
80,Vip,0,0.07738190042371215,0.0702884015962927
81,Vip,1,0.09752703187883174,0.051202540008300365
82,Vip,2,0.17952920133884223,0.05645701948384017
83,Vip,3,0.13153080934340156,0.04748863313656475
84,Vip,4,0.11724855218586779,0.04127680889780143
