gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A2M,0,0.052983665,0.013804655197486809,0.03892208,0.040759563,0.07283032,0.056701627,0.055704735,False,False,False,False,True
ABCA1,0,0.05931505260000001,0.019312660787657764,0.054817688,0.029771635,0.05890857,0.07818237,0.074895,True,False,False,False,False
ABHD13,0,0.17877105399999998,0.014813999409465024,0.19144483,0.18483259,0.19129081,0.16734278,0.15894426,False,False,True,False,False
ABI2,0,0.19061469,0.02682430280574967,0.17627844,0.15335159,0.19205593,0.21222164,0.21916585,False,False,False,True,False
ABI3BP,0,0.0746062668,0.006145681122888756,0.07394822,0.06507422,0.07390752,0.079970144,0.08013123,False,False,True,False,False
ABO,0,0.069987726,0.02728890791394324,0.08264469,0.067972936,0.085023396,0.09075485,0.023542758,False,False,False,True,False
ABR,0,0.108767667,0.029897327278674845,0.109375075,0.10907099,0.09805623,0.07236319,0.15497285,False,False,True,False,False
ACER1,0,0.082400005,0.016104020097750048,0.058903705,0.104220115,0.081657425,0.08192299,0.08529579,False,False,False,False,True
ACER3,0,0.0823999982,0.01610401235478045,0.05890366,0.10422004,0.081657425,0.08192304,0.085295826,False,True,False,False,False
ACTB,1,0.104794407,0.005895759160987073,0.105001666,0.09598167,0.1059519,0.112534404,0.104502395,False,False,False,True,False
ACTG1,0,0.0888348358,0.006723689782699911,0.09372976,0.09130874,0.087479904,0.09391591,0.077739865,False,False,False,False,True
ACTN2,0,0.085044888,0.02100611634580438,0.07794726,0.09492561,0.06472478,0.11673001,0.07089678,True,False,False,False,False
ACTN4,1,0.10554272999999999,0.05453722459287097,0.15943664,0.14694537,0.03386293,0.12424365,0.06322506,False,False,True,False,False
ACTR3C,0,0.051698330400000006,0.010546698295941875,0.047935553,0.052331906,0.049046263,0.06884776,0.04033017,False,False,False,False,True
ACVR1,0,0.173905328,0.020810138991989458,0.19682004,0.17488262,0.19006078,0.16234654,0.14541666,True,False,False,False,False
ACVR1C,0,0.122280754,0.00878972118230038,0.1122792,0.136461,0.1204639,0.12205802,0.12014165,False,False,False,True,False
ACYP2,0,0.17390531400000003,0.02081013481514187,0.19682,0.17488258,0.1900608,0.16234654,0.14541665,True,False,False,False,False
ADAMTS2,0,0.0746062288,0.006145684185580739,0.07394809,0.06507424,0.07390742,0.079970144,0.08013125,False,False,False,False,True
ADAMTS3,0,0.148308826,0.012465175874550663,0.14962246,0.16672108,0.13183664,0.14812411,0.14523984,False,True,False,False,False
ADAMTS4,0,0.060494788,0.023262754726322894,0.07652588,0.028078504,0.043420106,0.07556863,0.07888082,False,True,False,False,False
ADARB1,0,0.190614674,0.02682430879394994,0.17627844,0.15335156,0.1920559,0.21222162,0.21916585,True,False,False,False,False
ADARB2,0,0.0632061376,0.02435145120290886,0.032101143,0.042710185,0.08843066,0.07605265,0.07673605,False,False,False,True,False
ADCY1,0,0.0824,0.016103994322255503,0.058903705,0.10422004,0.081657425,0.08192304,0.08529579,False,False,False,False,True
ADCY3,1,0.19061467999999998,0.026824309196915957,0.17627844,0.15335156,0.19205593,0.21222162,0.21916585,False,True,False,False,False
ADCYAP1R1,0,0.06872641040000001,0.022338346640292748,0.08994199,0.086157575,0.036935627,0.05510273,0.07549413,False,False,False,False,True
ADD3-AS1,0,0.16538139999999996,0.008075326231165525,0.15625207,0.16255376,0.1660468,0.16377078,0.17828359,False,False,True,False,False
ADGRB3,0,0.161627952,0.008057373876559908,0.1577249,0.16378711,0.16953568,0.14965051,0.16744156,False,False,False,True,False
ADGRL2,0,0.181994648,0.012377236467843708,0.17066978,0.16827124,0.18561162,0.18753988,0.19788072,False,True,False,False,False
ADM,0,0.06872647619999998,0.02233858245405512,0.0899422,0.086157896,0.036936272,0.055100903,0.07549511,False,False,False,False,True
ADNP,1,0.173081084,0.008179997279588788,0.16993685,0.16955027,0.18545541,0.1640698,0.17639309,True,False,False,False,False
ADNP2,0,0.16337029200000003,0.007620500331970992,0.15954748,0.16384481,0.17209116,0.15271647,0.16865154,True,False,False,False,False
ADRB1,0,0.15594086999999998,0.019878756080475714,0.1796405,0.15997371,0.12523219,0.16268595,0.152172,False,False,True,False,False
AFF4,0,0.161627952,0.008057374623636412,0.15772489,0.16378713,0.16953568,0.14965051,0.16744155,True,False,False,False,False
AFTPH,0,0.165885652,0.009631681170827343,0.16891198,0.17493618,0.17140119,0.15020327,0.16397564,False,False,False,False,True
AGAP2,1,0.10877668099999997,0.029898771141755223,0.109419905,0.10906062,0.09806444,0.07236168,0.15497676,False,False,False,True,False
AGO3,1,0.150949646,0.006096100595698863,0.141985,0.15050124,0.15877941,0.15007918,0.1534034,False,False,False,False,True
AGT,0,0.0487828266,0.0071905006532778926,0.046316676,0.050618537,0.049283866,0.058774814,0.03892024,False,False,False,False,True
AHCTF1,0,0.13816096500000002,0.014058199225355106,0.116892785,0.13302743,0.1412901,0.14584471,0.1537498,False,False,False,True,False
AHR,0,0.17803671000000001,0.01180943326993934,0.17666067,0.19809054,0.16736394,0.17601575,0.17205265,False,True,False,False,False
AIRE,0,0.069854051,0.011507985202171707,0.072060406,0.068583734,0.06822693,0.086329795,0.05406939,False,False,True,False,False
