gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
ABCC3,-1,0.078541724154,0.1182560486484886,0.045714617,0.00043040977,0.28795478,0.023988346,0.034620468,False,False,False,False,False
ABCC4,-1,0.05347669326,0.09212703651201411,0.21695249,0.0019684574,0.0294537,0.017501323,0.0015074959,False,False,False,False,False
ABHD12B,-1,0.09947985019780001,0.10351088108824517,0.0021873093,0.135583,0.24796288,0.11165164,1.4421689e-05,False,False,False,False,False
ABHD17C,-1,0.71127608,0.14542137258761864,0.6188153,0.5931941,0.924801,0.618956,0.800614,False,False,False,False,False
ABL1,-1,0.09628237440000001,0.14237334171779684,0.055770688,0.020715166,0.3496385,0.035299756,0.019987762,False,False,False,False,False
ACAT2,-1,0.009578732925200001,0.019319361696788433,0.0010420812,0.04409408,0.0025083653,0.00021062745,3.8510676e-05,False,False,False,False,False
ACTB,-1,0.076264946046,0.09641545664201137,0.009071233,8.012223e-05,0.18983112,0.17339939,0.008942865,False,False,False,False,False
ACTG1,-1,0.0669829126666,0.07779894350803028,0.02061515,2.8121833e-05,0.1716145,0.1287403,0.0139164915,False,False,False,False,False
ACTN2,-1,0.1274193198,0.07729722198879292,0.14372228,0.19508487,0.081984684,0.19828643,0.018018335,False,False,False,False,False
ACTR3C,-1,0.3982540596245658,0.5446041016566917,1.3479792e-08,0.99231076,0.0016015924,3.2243037e-08,0.9973579,False,False,False,False,False
ACVR1,-1,0.4731302854,0.36228992087324174,0.6362311,0.9105809,0.6173881,0.034128707,0.16732262,False,False,False,False,False
ADAMTS1,-1,0.13846650761,0.29312349147967076,9.920608e-05,0.019187612,0.6626326,0.00040862997,0.01000449,False,False,False,False,False
ADAMTS17,-1,0.01918341284242,0.042816838626413015,0.00012958424,1.6592851e-06,1.273176e-06,0.09577644,8.107511e-06,False,False,False,False,False
ADAMTS3,1,0.8917567399999999,0.051432637792440235,0.8348842,0.83769417,0.92523396,0.9181684,0.94280297,False,False,False,False,True
ADAMTS6,-1,0.3214644274,0.37800897008125295,0.104129694,0.75192636,0.7150596,0.012714087,0.023492396,False,False,False,False,False
ADD3-AS1,0,0.03142536572,0.030039023903231724,0.015790444,0.022906547,0.07961816,0.037856683,0.0009549946,False,False,True,False,False
ADGRL2,-1,0.894188834,0.06470523191086464,0.8251363,0.8236345,0.95375377,0.9453804,0.9230392,False,False,False,False,False
ADGRL3,-1,0.7753365940000001,0.11621950914539858,0.6762058,0.63293576,0.907023,0.81369585,0.84682256,False,False,False,False,False
ADGRV1,-1,0.04939045092,0.07001918327522863,0.033841684,0.0043461956,0.17273273,0.009129243,0.026902402,False,False,False,False,False
ADK,-1,0.27596809419999996,0.31100757551841357,0.3131151,0.10118048,0.7982178,0.019377451,0.14794964,False,False,False,False,False
ADNP,-1,0.43890286199999995,0.20627884862060972,0.43837014,0.10123235,0.65196234,0.53992844,0.46302104,False,False,False,False,False
ADPRHL1,-1,0.278183188434,0.38443503413312535,0.5218999,0.009767176,0.019262582,0.00019784417,0.83978844,False,False,False,False,False
ADRA1A,-1,0.30506598782399996,0.27491327137194815,0.41154882,0.70373714,0.00014961512,0.107452564,0.3024418,False,False,False,False,False
ADRA2A,-1,0.053848147128,0.0717229521475244,0.0003305716,0.00014285404,0.15519112,0.10443604,0.00914015,False,False,False,False,False
AFF4,-1,0.4774968372,0.28694064700324245,0.516709,0.037390746,0.827855,0.5737612,0.43176824,False,False,False,False,False
AHCTF1,-1,0.8519129619999999,0.151408615450156,0.8435908,0.59879476,0.9188816,0.99478745,0.9035102,False,False,False,False,False
AHDC1,-1,0.5598808180000001,0.19397129948465036,0.688473,0.43992347,0.8196578,0.33604452,0.5153053,False,False,False,False,False
AHR,-1,0.22557003451199997,0.2963641496824185,0.17103015,0.00039200686,0.7247437,0.22627841,0.0054059057,False,False,False,False,False
AKAP7,-1,0.100970556606,0.16861505171946312,0.0046725436,0.0022010815,0.10592809,0.00032173793,0.39172933,False,False,False,False,False
ALCAM,-1,0.0013854747645600722,0.001962012094654006,5.0795043e-05,0.0026151226,3.6074336e-16,0.004260777,6.791798e-07,False,False,False,False,False
ALDH1A2,-1,0.25108710693999997,0.22190953886532266,0.34720713,0.0060447487,0.4684906,0.019259276,0.41443378,False,False,False,False,False
ALDH8A1,-1,0.05057536755400001,0.07446986908970074,0.003745216,0.0020157727,0.17095153,0.00046987907,0.07569444,False,False,False,False,False
ALX4,-1,0.43520218308,0.4852431618248192,0.1025916,0.14616805,0.95444375,0.0001845854,0.97262293,False,False,False,False,False
AMMECR1,-1,0.066811765572,0.09050805016619863,0.052360386,0.0016680635,0.22119369,0.05843532,0.00040136836,False,False,False,False,False
AMOT,-1,0.12234989240000001,0.12777863360938124,0.03198364,0.03751468,0.2860033,0.020659212,0.23558863,False,False,False,False,False
ANGPT4,-1,0.025423766410599995,0.02748420751194446,0.012346149,0.0069839684,0.042732965,0.06500811,4.7639653e-05,False,False,False,False,False
ANKRD30A,-1,0.17351834448,0.16940002590000788,0.2542546,0.012098129,0.40218827,0.0021323734,0.19691835,False,False,False,False,False
ANKRD30B,-1,0.1663599485,0.19275237742002777,0.2177102,0.0096589485,0.48111993,0.076179534,0.04713113,False,False,False,False,False
ANKRD31,-1,0.10502468924000001,0.22485105203344774,0.50717694,0.0065332055,0.010554273,0.0003393272,0.0005197005,False,False,False,False,False
ANKRD44,-1,0.3591487668,0.39607256428799503,0.0877136,0.016909864,0.79906154,0.10833899,0.78371984,False,False,False,False,False
ANKRD46,-1,0.10437737973916002,0.11642189548269871,5.2046958e-06,0.023815,0.21672547,0.036805574,0.24453565,False,False,False,False,False
ANKRD6,-1,0.05910694552000001,0.09774795987340651,0.0080999,0.0011094296,0.23184527,0.013389088,0.04109104,False,False,False,False,False
ANKS1B,-1,0.837447164,0.09026092829226316,0.7299695,0.76850164,0.95057374,0.8418709,0.89632004,False,False,False,False,False
ANO5,-1,0.0812612577,0.07232356468673652,0.07463151,0.19944322,0.0146338185,0.031747725,0.085850015,False,False,False,False,False
ANO6,-1,0.0640566258238886,0.06131489559070538,0.089278154,1.3650243e-08,0.09424184,0.13675602,7.1014692e-06,False,False,False,False,False
