gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A2M,0,0.062373732599999995,0.02677989389654072,0.10293607,0.036720973,0.04289449,0.07402344,0.05529369,False,False,True,False,False
AACS,0,0.0528394646,0.022306037792692985,0.08290659,0.030557992,0.051082138,0.032965843,0.06668476,False,False,False,False,True
AAGAB,0,0.046872117799999995,0.014167520470640836,0.061314132,0.029231558,0.04683255,0.060278226,0.036704123,False,False,True,False,False
AARS,0,0.039714421,0.011478152241481944,0.050984602,0.025981693,0.02882454,0.04774229,0.04503898,False,True,False,False,False
AASDHPPT,0,0.049234532399999996,0.018322596857193476,0.056390975,0.07338067,0.02697891,0.035427112,0.053994995,False,False,False,False,True
AATK,0,0.0383887224,0.008631399889806915,0.02988339,0.031350512,0.0455758,0.04925866,0.03587525,False,False,True,False,False
ABCA1,0,0.0469898526,0.016332554597939763,0.019584205,0.056525063,0.050201062,0.06164276,0.046996173,False,False,True,False,False
ABCA10,0,0.052864986999999995,0.01419684216565288,0.059916515,0.07451675,0.04327217,0.040755227,0.045864273,False,False,True,False,False
ABCA2,0,0.0584266466,0.027305126293459565,0.100008786,0.02480842,0.04753715,0.060171887,0.05960699,False,True,False,False,False
ABCA3,0,0.0598940936,0.0281011218285138,0.08465864,0.06984685,0.020649198,0.04099258,0.0833232,True,False,False,False,False
ABCA5,0,0.0415352116,0.006919191879794258,0.043769214,0.03725858,0.05275262,0.036559246,0.037336398,False,False,True,False,False
ABCA6,0,0.0557990604,0.019814712293347924,0.060737327,0.086132005,0.05579887,0.03957685,0.03675025,False,False,False,True,False
ABCB1,0,0.07539542960000001,0.012510764561755741,0.061852183,0.09399219,0.0796572,0.07493707,0.066538505,False,False,False,False,True
ABCB11,0,0.045377070799999995,0.0037184005934596657,0.05181055,0.044040952,0.04414304,0.04469953,0.042191282,True,False,False,False,False
ABCB9,0,0.0463879042,0.01381791518612324,0.06049796,0.02747882,0.054261267,0.053228576,0.036472898,False,True,False,False,False
ABCC3,0,0.0467107414,0.0058221571716036485,0.049043894,0.045559544,0.042392235,0.041024614,0.05553342,False,False,False,True,False
