Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB01239,Humans,False,"['DRD3', 'HRH1', 'HTR1E', 'HTR2A', 'HTR2A', 'HTR7']",6,0.7169268793333333,0.1586105138750993,1.0
DB09283,Humans,False,"['PDE10A', 'PDE11A', 'PDE1C', 'PDE4B', 'PDE4D', 'PDE7A', 'PDE8B']",7,0.6150903381714287,0.2413640821532233,0.9266963160622037
DB09167,Humans,False,"['ADRA2A', 'CHRM2', 'CHRM5', 'HRH1', 'HTR2A']",5,0.6841563233256001,0.1701305968520463,0.871143817562182
DB00228,Humans,True,"['CACNA1E', 'CACNA2D1', 'CACNA2D3', 'CACNB2', 'CACNG4', 'GABRA1', 'GABRA2', 'GABRA5', 'GABRA6', 'GABRB2', 'GABRQ']",11,0.4031142828038687,0.2278692970364232,0.7613319222552698
DB13025,Humans,False,"['ADRA2A', 'DRD3', 'HTR1E', 'HTR2A', 'HTR7']",5,0.5926074173256,0.22181844353703548,0.7545735824457169
DB13345,Humans,False,"['ADRA2A', 'DRD3', 'HTR1E', 'HTR2A', 'HTR7']",5,0.5926074173256,0.22181844353703548,0.7545735824457169
DB01049,Humans,True,"['ADRA2A', 'DRD3', 'HTR1E', 'HTR2A', 'HTR7']",5,0.5926074173256,0.22181844353703548,0.7545735824457169
DB06288,Humans,False,"['DRD3', 'HTR2A', 'HTR7']",3,0.7414726966666666,0.17447155837331652,0.7313163824534242
DB00794,Humans,True,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRB2', 'GABRQ']",10,0.4019072107100155,0.25444531897572725,0.7237278903756643
DB00306,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRB2', 'GABRQ']",10,0.4019072107100155,0.25444531897572725,0.7237278903756643
DB00463,Humans,True,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRB2', 'GABRQ']",10,0.4019072107100155,0.25444531897572725,0.7237278903756643
DB00241,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRB2', 'GABRQ']",10,0.4019072107100155,0.25444531897572725,0.7237278903756643
DB00312,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRB2', 'GABRQ']",10,0.4019072107100155,0.25444531897572725,0.7237278903756643
DB00371,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRB2', 'GABRQ']",10,0.4019072107100155,0.25444531897572725,0.7237278903756643
DB00767,Humans,False,"['CHRM2', 'CHRM5', 'HRH1']",3,0.7300190459999999,0.13172982837865152,0.7200196180424246
DB11273,Humans,False,"['ADRA2A', 'HTR1E', 'HTR2A', 'HTR7']",4,0.6221489746569999,0.22205870490700047,0.7085555379197127
DB00247,Humans,False,"['HTR2A', 'HTR7']",2,0.8749884509999999,0.15127863853138696,0.7046392488344463
DB09225,Humans,False,"['HTR2A', 'HTR7']",2,0.8749884509999999,0.15127863853138696,0.7046392488344463
DB06016,Humans,False,"['DRD3', 'HRH1', 'HTR2A']",3,0.7056057239999999,0.14792425515251684,0.6959406972554911
DB00898,Humans,True,"['GABRA1', 'GLRA2', 'GRIN3A']",3,0.7049950986666667,0.24343384632335077,0.6953384359560324
DB00477,Humans,False,"['HRH1', 'HTR2A']",2,0.821187992,0.11145768370018745,0.6613130598163145
DB09016,Humans,False,"['HRH1', 'HTR2A']",2,0.821187992,0.11145768370018745,0.6613130598163145
DB00434,Humans,False,"['HRH1', 'HTR2A']",2,0.821187992,0.11145768370018745,0.6613130598163145
DB01956,Humans,False,"['GABRA1', 'GABRA2', 'GABRA5', 'GABRA6', 'GABRB2', 'GABRQ', 'GLRA2', 'GLRA3']",8,0.4009899155050194,0.2178595471410505,0.6458444852128568
DB00751,Humans,False,"['HRH1', 'HRH2']",2,0.801244674,0.1780020719681919,0.6452524539892023
DB05381,Humans,False,"['HRH1', 'HRH2']",2,0.801244674,0.1780020719681919,0.6452524539892023
DB01142,Humans,False,"['HRH1', 'HRH2']",2,0.801244674,0.1780020719681919,0.6452524539892023
DB00753,Humans,True,"['ATP2C1', 'GABRA1', 'GABRA1', 'GABRA2', 'GABRA5', 'GABRA6', 'GABRB2', 'GABRQ']",8,0.39901285452001944,0.2190427324046823,0.6426601808582608
DB01236,Humans,True,"['ATP2C1', 'GABRA1', 'GABRA1', 'GABRA2', 'GABRA5', 'GABRA6', 'GABRB2', 'GABRQ']",8,0.39901285452001944,0.2190427324046823,0.6426601808582608
DB09195,Humans,False,"['ADRA2A', 'HRH1', 'HTR2A']",3,0.6487425928759999,0.20108662307844383,0.639856448252762
DB00402,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA5', 'GABRA6', 'GABRB2', 'GABRQ']",7,0.4228909011943079,0.2272686189499086,0.6371282654154916
