,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.10796042867773488,0.122258652066813
1,Chandelier,1,0.12426161496263854,0.08220624699189352
2,Chandelier,2,0.09982072456207,0.11502096268087392
3,Chandelier,3,0.11778143101689369,0.11503731415440882
4,Chandelier,4,0.11828543000476774,0.11300621906894753
5,L2.3.IT,0,0.10735203022907647,0.10170154795238404
6,L2.3.IT,1,0.11421316556185898,0.11854810002389946
7,L2.3.IT,2,0.09651472372415747,0.11157692796252759
8,L2.3.IT,3,0.09537222969520812,0.08082174472525364
9,L2.3.IT,4,0.08994220566878465,0.0917566279351613
10,L4.IT,0,0.10655600752124195,0.09005583560032644
11,L4.IT,1,0.10327325829424149,0.1145007534204563
12,L4.IT,2,0.11386197806003728,0.10107671369714356
13,L4.IT,3,0.09764128961196644,0.10991904347238277
14,L4.IT,4,0.09377979524587716,0.10139160585322655
15,L5.6.NP,0,0.11241884274876224,0.08996896338601686
16,L5.6.NP,1,0.1057991803814697,0.10055937224712246
17,L5.6.NP,2,0.10221470903620636,0.09704989253891941
18,L5.6.NP,3,0.12438989427115776,0.09788308065870444
19,L5.6.NP,4,0.10923133731017015,0.13869969610253474
20,L5.ET,0,0.08928858612418,0.0947818013932019
21,L5.ET,1,0.10230781951138754,0.08753793381511873
22,L5.ET,2,0.09782185049906628,0.09681604889583122
23,L5.ET,3,0.09685950368860863,0.10566270294862797
24,L5.ET,4,0.09925629856421452,0.10602697149295572
25,L5.IT,0,0.10695204895868876,0.11467930677997905
26,L5.IT,1,0.09138109902525918,0.10381841496963576
27,L5.IT,2,0.08657433047852275,0.09343824827359926
28,L5.IT,3,0.09702030234282297,0.09721331239841371
29,L5.IT,4,0.09979585047769791,0.08449376815961923
30,L6.CT,0,0.09581363313964095,0.09047972764761672
31,L6.CT,1,0.09030680738836902,0.08614346523871941
32,L6.CT,2,0.10005508648302644,0.10611942325917315
33,L6.CT,3,0.1138812608262649,0.12703246501248022
34,L6.CT,4,0.0982712762880158,0.11381182801656209
35,L6.IT.Car3,0,0.09603508025170181,0.10843168440396252
36,L6.IT.Car3,1,0.09560502569694729,0.09075372729150535
37,L6.IT.Car3,2,0.09834134716492782,0.08986987039094893
38,L6.IT.Car3,3,0.10068571534050648,0.12404060054228543
39,L6.IT.Car3,4,0.097686191244386,0.09714936852620214
40,L6.IT,0,0.09899027172122124,0.09075940846497356
41,L6.IT,1,0.10027224771838028,0.07557401478477113
42,L6.IT,2,0.09880657688120656,0.09865544116267014
43,L6.IT,3,0.09761811484994737,0.0965761873319761
44,L6.IT,4,0.0980978165540386,0.11387238570576236
45,L6b,0,0.09167467206488819,0.10760937284229152
46,L6b,1,0.09621714289493745,0.11292928156176324
47,L6b,2,0.09490484124469903,0.09781000692549482
48,L6b,3,0.10753849736308256,0.10385056694563963
49,L6b,4,0.08901246692981771,0.09319887120799439
50,Lamp5.Lhx6,0,0.10370788942704766,0.1399762981785546
51,Lamp5.Lhx6,1,0.10206860517296795,0.1009967637548688
52,Lamp5.Lhx6,2,0.09539533060410522,0.08253046693737745
53,Lamp5.Lhx6,3,0.09699668116937966,0.10767419655543964
54,Lamp5.Lhx6,4,0.09456359774579637,0.08099991914082352
55,Lamp5,0,0.0921700050960523,0.10632217016956046
56,Lamp5,1,0.09295059826762922,0.13034186857255786
57,Lamp5,2,0.09626352693821379,0.10400565546982726
58,Lamp5,3,0.09730265406421618,0.15116177974065964
59,Lamp5,4,0.09774174295284797,0.0997105795025174
60,Pax6,0,0.136857860911836,0.13297019994435427
61,Pax6,1,0.10983545046457982,0.10479574033530967
62,Pax6,2,0.11289778523857703,0.12547498116056602
63,Pax6,3,0.09834662362214383,0.09904520352522281
64,Pax6,4,0.09076366316025644,0.09531562117960973
65,Pvalb,0,0.09149887129771318,0.1197490278706344
66,Pvalb,1,0.10958359525991875,0.1069772154838757
67,Pvalb,2,0.11963386946658636,0.09310663200090369
68,Pvalb,3,0.10763645904144754,0.1238405603251384
69,Pvalb,4,0.10157259926511245,0.08700611999399047
70,Sncg,0,0.09642083334324489,0.11374077941318793
71,Sncg,1,0.1179543453568797,0.13016191275573832
72,Sncg,2,0.11922003781996715,0.139922099772079
73,Sncg,3,0.09649869200403108,0.09733539859735693
74,Sncg,4,0.10895139364690351,0.08751951054828089
75,Sst,0,0.10330690239841077,0.12397516126356861
76,Sst,1,0.1105479893081893,0.10595942459433583
77,Sst,2,0.09352599708163783,0.09117416925206122
78,Sst,3,0.09843144817509489,0.10137852649042875
79,Sst,4,0.10555312746293752,0.11837396232814267
80,Vip,0,0.10006476275212073,0.12056369787216514
81,Vip,1,0.09759461210163947,0.11690819535859552
82,Vip,2,0.10581118184798709,0.11541630543034065
83,Vip,3,0.11110868067520228,0.12365084727101562
84,Vip,4,0.11003054956044864,0.09267302406553118
