Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB00273,Humans,False,"['CA2', 'CA4', 'CACNA1C', 'CACNA1D', 'CACNB2', 'CACNB4', 'GRIK1', 'GRIK2', 'SCN11A', 'SCN2A', 'SCN3A', 'SCN7A', 'SCN9A']",13,0.03392761317538461,0.010146096169384222,1.0
DB00210,Humans,False,"['JUN', 'RARB', 'RARG', 'RXRA', 'RXRB', 'RXRG', 'TLR2']",7,0.042573480914285665,0.018556576000667128,0.9207955178204725
DB09283,Humans,False,"['PDE10A', 'PDE1A', 'PDE1C', 'PDE3A', 'PDE4A', 'PDE4B', 'PDE4D', 'PDE6B', 'PDE7A', 'PDE8A', 'PDE8B']",11,0.03379549359999999,0.014320995448585165,0.9162841042270852
DB00926,Humans,False,"['RARA', 'RARB', 'RARG', 'RXRA', 'RXRB', 'RXRG']",6,0.0439986016333333,0.021921571930695518,0.8810276026144672
DB00459,Humans,False,"['RARA', 'RARB', 'RARG', 'RXRA', 'RXRB', 'RXRG']",6,0.0439986016333333,0.021921571930695518,0.8810276026144672
DB00523,Humans,False,"['RARA', 'RARB', 'RARG', 'RXRA', 'RXRB', 'RXRG']",6,0.0439986016333333,0.021921571930695518,0.8810276026144672
DB09089,Humans,False,"['CACNA1C', 'CACNA1D', 'CACNB2', 'CACNB4', 'KCNMA1', 'KCNMB2', 'KCNMB3', 'KCNMB4', 'KCNN2', 'KCNN3', 'OPRM1']",11,0.03097603434727272,0.011652966708312536,0.8398411995497003
DB00228,Humans,True,"['CACNA1B', 'CACNA1C', 'CACNA1D', 'CACNA2D1', 'CACNA2D3', 'CACNB2', 'CACNB4', 'CACNG4', 'GABRA4', 'GABRA5', 'GABRB1', 'GABRB2']",12,0.029121240914999996,0.011142304023294284,0.8246611136704438
DB11148,Humans,True,"['CACNA1B', 'CACNA1C', 'CACNA1D', 'CACNA2D1', 'CACNA2D3', 'CACNB2', 'CACNB4', 'CACNG4', 'KCNJ8']",9,0.033548184397777764,0.011333666202446021,0.822745076654064
DB08896,Humans,False,"['ABL1', 'FGFR1', 'FGFR2', 'FLT1', 'KDR', 'KIT', 'NTRK1', 'TEK']",8,0.034917211924999976,0.015377438399203,0.8073457589996563
