gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
AACS,0,0.182769448,0.012913154155045547,0.16702032,0.1815746,0.1943408,0.17385389,0.19705763,True,False,False,False,False
ABCB4,0,0.11454024119999999,0.041126178923147086,0.1003821,0.08013814,0.17008308,0.077343546,0.14475434,False,True,False,False,False
ABCF2,0,0.10701681860000001,0.0428245753745472,0.13719575,0.14017338,0.08253333,0.043029223,0.13215241,True,False,False,False,False
ABHD17B,0,0.138553596,0.011352148771077658,0.12402862,0.15238512,0.13193978,0.146831,0.13758346,True,False,False,False,False
ABHD5,0,0.11556462320000001,0.022906164486956804,0.12156445,0.104082376,0.08944994,0.1120013,0.15072505,False,False,False,True,False
ABI2,0,0.152719684,0.04547735131190558,0.16881943,0.17876393,0.20353568,0.12094017,0.09153921,True,False,False,False,False
ABL1,0,0.11903996800000001,0.030585461669644945,0.08966943,0.12457855,0.16637282,0.12017425,0.09440479,True,False,False,False,False
ACAN,0,0.0930363422,0.01014479402832577,0.08963463,0.10149589,0.104394436,0.079136975,0.09051978,False,False,True,False,False
ACKR3,0,0.0753764992,0.012678055007723905,0.08833168,0.07181237,0.0765549,0.055858936,0.08432461,False,False,True,False,False
ACTB,1,0.077064309,0.02141980611861117,0.102488875,0.089373775,0.080639265,0.04715497,0.06566466,False,False,False,True,False
ACTG1,0,0.06776619639999999,0.013411486664312699,0.06864582,0.06199776,0.050546017,0.08732025,0.070321135,False,False,False,True,False
ACTN1,0,0.182761236,0.03558522188225795,0.22420983,0.16247916,0.20893605,0.13531914,0.182862,False,False,True,False,False
ACTR2,0,0.08415411479999999,0.016709554928438553,0.080141254,0.09418531,0.05785426,0.10146274,0.08712701,True,False,False,False,False
ACTRT3,0,0.08454520439999999,0.03281708734387094,0.09268672,0.11560031,0.04816377,0.114359155,0.051916067,False,False,False,True,False
ADAM12,0,0.07465129979999999,0.030400241044976687,0.08338543,0.06360937,0.061668854,0.042214945,0.1223779,True,False,False,False,False
ADAM28,0,0.0915500288,0.035034158237328854,0.057950594,0.11455928,0.05871458,0.13806367,0.08846202,False,False,False,True,False
ADAMTS17,0,0.102827406,0.034620040407476134,0.12054133,0.07167939,0.07474013,0.09309793,0.15407825,False,True,False,False,False
ADAMTS20,0,0.142991628,0.010375660088939882,0.14480841,0.13981615,0.12814257,0.14537743,0.15681358,False,False,False,True,False
ADAMTS3,0,0.08997457519999999,0.031199179286376836,0.04976208,0.1261157,0.102384046,0.10557384,0.06603721,False,False,True,False,False
ADAMTS5,0,0.07562959820000001,0.023185815012779824,0.102782704,0.05039672,0.06494759,0.062349103,0.097671874,False,True,False,False,False
