Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB08896,Humans,False,"['EPHA2', 'PDGFRA', 'PDGFRB']",3,0.06134842816273333,0.026707403705195632,1.0
DB09017,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01558,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB00842,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB00475,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01595,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01594,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01589,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01588,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01587,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01559,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB00349,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB00690,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01553,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01545,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
DB01544,Humans,False,"['GABRA1', 'GABRA1', 'GABRA2', 'GABRA2', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3', 'GABRQ']",10,0.02848248782315819,0.02085072519725998,0.8476447042907084
