Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB09089,Humans,False,"['CACNA1D', 'CACNB2', 'KCNMA1', 'KCNN2', 'KCNN3', 'OPRM1']",6,0.0761939644333333,0.021096675770641882,1.0
DB00273,Humans,False,"['CACNA1D', 'CACNB2', 'GRIK1', 'GRIK2', 'GRIK3', 'GRIK4', 'SCN1A', 'SCN9A']",8,0.060117801609999987,0.02284561579066969,0.9110702980415473
DB00228,Humans,True,"['CACNA1D', 'CACNA1E', 'CACNA1H', 'CACNA2D3', 'CACNB2', 'CACNG2', 'CACNG3', 'CACNG5', 'GABRA3', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG3']",13,0.045553085595076905,0.020546773534607585,0.8800214944651592
DB09283,Humans,False,"['PDE10A', 'PDE1B', 'PDE1C', 'PDE4A', 'PDE4B', 'PDE4D', 'PDE7A', 'PDE8B', 'PDE9A']",9,0.05331631137266663,0.019579240804676133,0.8570085491787798
DB11148,Humans,True,"['CACNA1D', 'CACNA1E', 'CACNA1H', 'CACNA2D3', 'CACNB2', 'CACNG2', 'CACNG3', 'CACNG5']",8,0.05060171910074999,0.019066538241899723,0.7668564396550788
DB00675,Humans,False,"['ESR2', 'PRKCE', 'PRKCQ']",3,0.07990645199999993,0.02110241715115947,0.7415599711863616
DB09236,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB01054,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB09232,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB00401,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB00825,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB00622,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB00393,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB00653,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB01115,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB01023,Humans,False,"['CACNA1D', 'CACNB2']",2,0.08895716849999999,0.02744879212400145,0.6740618572847641
DB01196,Humans,False,"['ESR2', 'MAP2']",2,0.08604123819999995,0.027067965791210548,0.651966758858481
DB09231,Humans,False,"['CACNA1D', 'CACNA1H', 'CACNB2']",3,0.06813093755333333,0.023336608725688737,0.6322790566267379
DB00270,Humans,False,"['CACNA1D', 'CACNA1H', 'CACNB2']",3,0.06813093755333333,0.023336608725688737,0.6322790566267379
DB09238,Humans,False,"['CACNA1D', 'CACNA1H', 'CACNB2']",3,0.06813093755333333,0.023336608725688737,0.6322790566267379
DB01388,Humans,False,"['CACNA1D', 'CACNA1H', 'CACNB2']",3,0.06813093755333333,0.023336608725688737,0.6322790566267379
DB01956,Humans,False,"['GABRA3', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG3', 'GLRA2', 'GLRA3']",7,0.0443516035042857,0.02239660701040714,0.6287270564616352
DB06603,Humans,False,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC4', 'HDAC9']",5,0.05117618110959998,0.0115517658329807,0.613135808703569
DB05015,Humans,False,"['HDAC1', 'HDAC2', 'HDAC3', 'HDAC4', 'HDAC9']",5,0.05117618110959998,0.0115517658329807,0.613135808703569
DB04855,Humans,False,"['ADRA1A', 'CACNA1D', 'CACNB2', 'KCND3', 'KCNJ4', 'KCNK2']",6,0.04637261741443332,0.01913899549612715,0.6086127393332778
DB00252,Humans,True,"['CACNA1D', 'CACNB2', 'SCN1A']",3,0.06532209098666662,0.0232307261836262,0.6062119728442634
DB00794,Humans,True,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1', 'GABRG3']",8,0.03992023918499998,0.0231774493857381,0.6049812740677127
DB00241,Humans,False,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1', 'GABRG3']",8,0.03992023918499998,0.0231774493857381,0.6049812740677127
DB00312,Humans,False,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1', 'GABRG3']",8,0.03992023918499998,0.0231774493857381,0.6049812740677127
DB00463,Humans,True,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1', 'GABRG3']",8,0.03992023918499998,0.0231774493857381,0.6049812740677127
DB00306,Humans,False,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1', 'GABRG3']",8,0.03992023918499998,0.0231774493857381,0.6049812740677127
DB00371,Humans,False,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1', 'GABRG3']",8,0.03992023918499998,0.0231774493857381,0.6049812740677127
DB00333,Humans,True,"['GRIN3A', 'OPRD1', 'OPRM1']",3,0.06502374553333327,0.02520168605208997,0.6034432221334015
DB01589,Humans,False,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3']",9,0.037095074006666645,0.024378544272823877,0.5962677225347373
DB00690,Humans,False,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3']",9,0.037095074006666645,0.024378544272823877,0.5962677225347373
DB01594,Humans,False,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1', 'GABRG3', 'GABRG3']",9,0.037095074006666645,0.024378544272823877,0.5962677225347373
