gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A2M,-1,0.10398965599999999,0.07387679510257537,0.054765143,0.037310857,0.2112974,0.0669951,0.14957978,False,False,False,False,False
AACS,0,0.38382039,0.052243656056564405,0.414597,0.3789728,0.45359877,0.32018816,0.35174522,False,True,False,False,False
AADACL2-AS1,-1,0.1227365672,0.09256680027877172,0.07437042,0.052984346,0.27461034,0.06441953,0.1472982,False,False,False,False,False
AAK1,-1,0.2717277728,0.1576774375305072,0.4366458,0.019433144,0.35623813,0.24621601,0.30010578,False,False,False,False,False
ABCA1,-1,0.465922808,0.296767177534274,0.9833816,0.4111135,0.2761388,0.2651876,0.39379254,False,False,False,False,False
ABCA10,-1,0.34575495199999995,0.13613193287470676,0.26024333,0.46128997,0.16310352,0.35703886,0.48709908,False,False,False,False,False
ABCA6,-1,0.23814370020000003,0.18833216827182656,0.3220077,0.013597791,0.05728016,0.39621195,0.4016209,False,False,False,False,False
ABCB1,-1,0.1343440926,0.07075265998190647,0.23762451,0.051918693,0.08726698,0.14624874,0.14866154,False,False,False,False,False
ABCB4,-1,0.191168898,0.04939069865811396,0.13259006,0.25259793,0.2235247,0.1525168,0.194615,False,False,False,False,False
ABCC3,-1,0.259076708,0.060419611266394856,0.19345443,0.2678078,0.3215548,0.20015624,0.31241027,False,False,False,False,False
ABCC4,-1,0.157492939,0.17037523207717423,0.04317309,0.04209809,0.096589305,0.15483738,0.45076683,False,False,False,False,False
ABCC8,-1,0.35585787199999996,0.08272078874505107,0.44674653,0.3772646,0.26090986,0.27831355,0.41605482,False,False,False,False,False
ABCC9,-1,0.3085538692,0.2695399389379573,0.71853405,0.034033816,0.22044948,0.14653143,0.42322057,False,False,False,False,False
ABCF2,-1,0.2728822368,0.24243789960480036,0.6458165,0.03778316,0.077932924,0.2778093,0.3250693,False,False,False,False,False
ABCG2,-1,0.1072948566,0.08260212878776062,0.022417685,0.027075658,0.2087423,0.11327347,0.16496517,False,False,False,False,False
