Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB00108,Humans,True,['ITGA4'],1,0.0654277858,0.0193427196779803,1.0
DB09033,Humans,True,['ITGA4'],1,0.0654277858,0.0193427196779803,1.0
DB01239,Humans,False,"['DRD2', 'HRH1', 'HTR1E', 'HTR2A', 'HTR2A', 'HTR4']",6,0.025149247590000003,0.009761228514299001,0.941539183348301
DB01049,Humans,True,"['ADRA1A', 'ADRA1B', 'ADRB2', 'DRD2', 'HTR1E', 'HTR2A', 'HTR4']",7,0.022768899799999985,0.008945209431645729,0.9207226831959865
DB13345,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRB2', 'DRD2', 'HTR1E', 'HTR2A', 'HTR4']",7,0.022768899799999985,0.008945209431645729,0.9207226831959865
DB00477,Humans,False,"['ADRA1A', 'ADRA1B', 'DRD2', 'HRH1', 'HTR2A']",5,0.02679826913199998,0.01029310744404712,0.9158609102508593
DB00273,Humans,False,"['CA4', 'CACNA1C', 'CACNA1D', 'CACNB4', 'GABRA1', 'GRIK1', 'GRIK2', 'GRIK3', 'SCN1A', 'SCN9A']",10,0.018868411697679978,0.00810355503137665,0.9119543946791048
DB00306,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG3']",9,0.01983160996151109,0.007125121037734678,0.9093205456531477
DB00312,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG3']",9,0.01983160996151109,0.007125121037734678,0.9093205456531477
DB00371,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG3']",9,0.01983160996151109,0.007125121037734678,0.9093205456531477
DB00241,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG3']",9,0.01983160996151109,0.007125121037734678,0.9093205456531477
DB00463,Humans,True,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG3']",9,0.01983160996151109,0.007125121037734678,0.9093205456531477
DB00794,Humans,True,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG3']",9,0.01983160996151109,0.007125121037734678,0.9093205456531477
DB09167,Humans,False,"['ADRA1A', 'ADRA1B', 'CHRM2', 'HRH1', 'HTR2A']",5,0.025880450251999983,0.011411094839320759,0.8844934204050893
DB08896,Humans,False,"['ABL1', 'FGFR1', 'FGFR2', 'FLT1', 'KIT', 'PDGFRA']",6,0.023153847523333316,0.009952511428647283,0.8668352645730316
DB01189,Humans,True,"['ATP2C1', 'GABRA1', 'GABRA3', 'GABRA5', 'GABRA6', 'GABRG3', 'KCNA1']",7,0.02125692390525713,0.007228144159600372,0.8595818061679583
DB13025,Humans,False,"['ADRA1A', 'ADRA1B', 'DRD2', 'HTR1E', 'HTR2A', 'HTR4']",6,0.02288751929999998,0.0090895372139467,0.8568644510525676
DB00228,Humans,True,"['CACNA1C', 'CACNA1D', 'CACNA1E', 'CACNA1G', 'CACNA2D3', 'CACNB4', 'CACNG3', 'GABRA1', 'GABRA3', 'GABRA5', 'GABRA6', 'GABRG3']",12,0.015975448988066642,0.007371194506931667,0.8458268603384781
DB00025,Humans,True,['VWF'],1,0.0547206552,0.0052598347788056,0.8363519341349925
DB13999,Humans,True,['VWF'],1,0.0547206552,0.0052598347788056,0.8363519341349925
DB09329,Humans,True,['VWF'],1,0.0547206552,0.0052598347788056,0.8363519341349925
DB09108,Humans,True,['VWF'],1,0.0547206552,0.0052598347788056,0.8363519341349925
DB11607,Humans,True,['VWF'],1,0.0547206552,0.0052598347788056,0.8363519341349925
DB11606,Humans,True,['VWF'],1,0.0547206552,0.0052598347788056,0.8363519341349925
DB13998,Humans,True,['VWF'],1,0.0547206552,0.0052598347788056,0.8363519341349925
DB14738,Humans,True,['VWF'],1,0.0547206552,0.0052598347788056,0.8363519341349925
DB09283,Humans,False,"['PDE10A', 'PDE3A', 'PDE4B', 'PDE8A', 'PDE8B', 'PDE9A']",6,0.021894300168429966,0.00949935168084395,0.8196802479595023
DB11273,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRB2', 'HTR1E', 'HTR2A', 'HTR4']",6,0.021729849799999982,0.009158487182564018,0.8135235442633464
DB09078,Humans,False,"['FGFR1', 'FGFR2', 'FGFR3', 'FLT1', 'KIT', 'PDGFRA']",6,0.021626574223333316,0.01102626938112395,0.8096571064398458
