Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB09283,Humans,False,"['PDE10A', 'PDE4B', 'PDE4C', 'PDE5A', 'PDE8B']",5,0.28943975064,0.10108543396493055,1.0
DB05015,Humans,False,"['HDAC2', 'HDAC3', 'HDAC9']",3,0.371615974,0.0785197729635725,0.9945161128035778
DB06603,Humans,False,"['HDAC2', 'HDAC3', 'HDAC9']",3,0.371615974,0.0785197729635725,0.9945161128035778
DB00228,Humans,True,"['CACNA1E', 'CACNA2D3', 'CACNG3', 'CACNG4', 'GABRA1', 'GABRA3', 'GABRA5', 'GABRA6', 'GABRG1']",9,0.20309969158888885,0.14562163263358135,0.9414284988799375
DB00277,Humans,False,"['HDAC2', 'PDE4B', 'PDE5A']",3,0.325124162,0.09871221888681743,0.8700950454050199
DB09091,Humans,False,"['HDAC2', 'NR3C1']",2,0.38937303199999995,0.11743849095533679,0.8508199981813164
DB00306,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.18268584628888887,0.134717410085155,0.8468041516601132
DB00371,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.18268584628888887,0.134717410085155,0.8468041516601132
DB00241,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.18268584628888887,0.134717410085155,0.8468041516601132
DB00463,Humans,True,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.18268584628888887,0.134717410085155,0.8468041516601132
DB00794,Humans,True,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.18268584628888887,0.134717410085155,0.8468041516601132
DB00312,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.18268584628888887,0.134717410085155,0.8468041516601132
DB01049,Humans,True,"['HTR1E', 'HTR4']",2,0.38203730899999994,0.07402399779618765,0.8347906912787298
DB01239,Humans,False,"['HTR1E', 'HTR4']",2,0.38203730899999994,0.07402399779618765,0.8347906912787298
DB13345,Humans,False,"['HTR1E', 'HTR4']",2,0.38203730899999994,0.07402399779618765,0.8347906912787298
DB11273,Humans,False,"['HTR1E', 'HTR4']",2,0.38203730899999994,0.07402399779618765,0.8347906912787298
DB13025,Humans,False,"['HTR1E', 'HTR4']",2,0.38203730899999994,0.07402399779618765,0.8347906912787298
DB02546,Humans,False,"['HDAC2', 'HDAC3']",2,0.369386145,0.0700474003921458,0.8071466007874513
DB13837,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01559,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01558,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01489,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01553,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00628,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01215,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01511,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB13335,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01544,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB09166,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00404,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB13437,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB12404,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00683,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00690,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01545,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB09017,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB13872,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01068,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00897,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB15489,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01595,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB14719,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB14715,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB14672,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00842,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01594,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00475,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00829,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01587,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00349,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00546,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01588,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB01589,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB14028,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB00186,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.17382420184444441,0.13295165017411145,0.8057277494180651
DB06637,Humans,False,"['KCNA1', 'KCNA2', 'KCNB2', 'KCNC2']",4,0.24289614432,0.13634921290484528,0.7505980625966717
DB08865,Humans,False,"['ALK', 'MET']",2,0.34173351679999997,0.120015292220533,0.7467227728865179
DB09089,Humans,False,"['CHRM2', 'KCNMB4', 'KCNN2']",3,0.2651198946666667,0.0729862199910435,0.7095120380126267
DB11148,Humans,True,"['CACNA1E', 'CACNA2D3', 'CACNG3', 'CACNG4']",4,0.22856622129999996,0.15548583007156688,0.7063157110340996
DB13751,Humans,False,"['LPL', 'NFKB1', 'NFKB2']",3,0.2612805941533333,0.06890674568640666,0.699237328394237
DB01041,Humans,False,"['FGFR2', 'NFKB1']",2,0.30818668800000004,0.11536510740875106,0.6734195123294158
