,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.8469141109047043,0.1641731952258268
1,Chandelier,1,0.8227113070014695,0.17829739704739705
2,Chandelier,2,0.44559606353656905,0.23544254658385094
3,Chandelier,3,0.699383604204163,0.1907909070060773
4,Chandelier,4,0.5855348135488647,0.11177426614926617
5,L2.3.IT,0,0.6320543377847025,0.4096590909090909
6,L2.3.IT,1,0.580149895039714,0.42676767676767674
7,L2.3.IT,2,0.6570664886520807,0.0625
8,L2.3.IT,3,0.8109669606337934,0.10263157894736842
9,L2.3.IT,4,0.7996997755331089,0.3578423120089787
10,L4.IT,0,0.6855943294116332,0.33617724867724863
11,L4.IT,1,0.6704060998364011,0.2222222222222222
12,L4.IT,2,0.7644474403520456,0.3586921850079745
13,L4.IT,3,0.6471705195958112,0.1
14,L4.IT,4,0.665526176686891,0.3014428760009751
15,L5.6.NP,0,0.7721887231627238,0.3222222222222222
16,L5.6.NP,1,0.9141836473151352,0.33070464010963235
17,L5.6.NP,2,0.8386641746016748,0.23712966771790303
18,L5.6.NP,3,0.8749638103880388,0.18724696356275303
19,L5.6.NP,4,0.9023975126603692,0.4370721870721871
20,L5.ET,0,0.9441183976118253,0.3183473389355742
21,L5.ET,1,0.6490991741577006,0.2796189372358055
22,L5.ET,2,0.7067569503293535,0.30749999999999994
23,L5.ET,3,0.826048026969416,0.48596491228070177
24,L5.ET,4,0.7245309337379231,0.16705653021442496
25,L5.IT,0,0.4833344301015802,0.41973484848484843
26,L5.IT,1,0.8712079774139481,0.07692307692307693
27,L5.IT,2,0.7433777113935913,0.4208776416745188
28,L5.IT,3,0.5701063489727675,0.6104166666666666
29,L5.IT,4,0.6056993406311395,0.4982455470226368
30,L6.CT,0,0.5416705257618517,0.41422741911872346
31,L6.CT,1,0.7592550564178164,0.26687659319238266
32,L6.CT,2,0.40050438031682595,0.2944444444444444
33,L6.CT,3,0.5658291070155659,0.15263157894736842
34,L6.CT,4,0.7963694092210717,0.5086779448621555
35,L6.IT.Car3,0,0.8804899789907232,0.14285714285714285
36,L6.IT.Car3,1,0.6696494003456148,0.2944723313966735
37,L6.IT.Car3,2,0.8181235975894181,0.3508575359968549
38,L6.IT.Car3,3,0.7841339808792434,0.17772175536881418
39,L6.IT.Car3,4,0.71564114314868,0.45922063443802574
40,L6.IT,0,0.8456556153389811,0.2819191919191919
41,L6.IT,1,0.9117481203007519,0.18399825320877952
42,L6.IT,2,0.7618509045056594,0.4188311688311689
43,L6.IT,3,0.8398107011321455,0.23040935672514617
44,L6.IT,4,0.8768013638408372,0.4541467799934619
45,L6b,0,0.5726387525282166,0.3084906951286262
46,L6b,1,0.8193032933164512,0.3547008547008547
47,L6b,2,0.892497075458536,0.27856060606060606
48,L6b,3,0.7038672118115853,0.19960317460317456
49,L6b,4,0.6848936893071187,0.3794736842105263
50,Lamp5.Lhx6,0,0.7685394125966718,0.1737972040668119
51,Lamp5.Lhx6,1,0.6535056392165596,0.1503688197767145
52,Lamp5.Lhx6,2,0.6437263914246474,0.11563189993869472
53,Lamp5.Lhx6,3,0.802809690940064,0.19606227106227106
54,Lamp5.Lhx6,4,0.5202491353869998,0.23708796649973118
55,Lamp5,0,0.7690523274685663,0.16437913788997383
56,Lamp5,1,0.4370798071713596,0.2727272727272727
57,Lamp5,2,0.64255765660281,0.43969040247678015
58,Lamp5,3,0.5061569924856767,0.16353067893668563
59,Lamp5,4,0.4897625178660648,0.24006581653640474
60,Pax6,0,0.6006974682577483,0.14703996983408749
61,Pax6,1,0.6645453611341449,0.5991859991859991
62,Pax6,2,0.7759669708969953,0.2395412919922724
63,Pax6,3,0.7956498765090115,0.3058254145210667
64,Pax6,4,0.37447920663713374,0.2626705653021443
65,Pvalb,0,0.6657745277040849,0.22630400999966216
66,Pvalb,1,0.6980391577894803,0.47086247086247085
67,Pvalb,2,0.43255365085244357,0.19448051948051948
68,Pvalb,3,0.6363225553189669,0.25102040816326526
69,Pvalb,4,0.7372443348631146,0.23929986135868492
70,Sncg,0,0.7141933756888483,0.22772799311112002
71,Sncg,1,0.9004652857145927,0.14554930183733428
72,Sncg,2,0.6960873116595645,0.19530136530136527
73,Sncg,3,0.7577274512471985,0.6428571428571428
74,Sncg,4,0.7014695658183959,0.34978260869565214
75,Sst,0,0.5410407138695287,0.27831738437001596
76,Sst,1,0.6792932252171819,0.21193181818181817
77,Sst,2,0.5899959875235181,0.1125
78,Sst,3,0.723203175458043,0.5746336996336996
79,Sst,4,0.663416889621067,0.2782051282051282
80,Vip,0,0.532776227245203,0.2404183535762483
81,Vip,1,0.6607532134320447,0.2814422137002782
82,Vip,2,0.8302165741197771,0.16283549783549783
83,Vip,3,0.6330367580561082,0.12612421859245815
84,Vip,4,0.6717370482054134,0.5133640552995391
