Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB00228,Humans,True,"['CACNA1A', 'CACNA1C', 'CACNA1D', 'CACNA1E', 'CACNA1G', 'CACNA1H', 'CACNA1I', 'CACNA2D1', 'CACNB2', 'CACNG4', 'CACNG8', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG2', 'GABRG3']",19,0.10269299670526313,0.021411096140250805,1.0
DB09017,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01544,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00683,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00628,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00186,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00546,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB14672,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00475,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB14715,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB14719,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01489,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01511,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01545,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01215,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01553,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00404,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01558,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01559,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01587,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01588,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01589,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01594,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01595,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00349,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB15489,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00690,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB12404,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB13437,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB14028,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB09166,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB13335,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00842,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB13837,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB13872,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB01068,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00829,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00897,Humans,False,"['GABRA1', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG1', 'GABRG2', 'GABRG2', 'GABRG3', 'GABRG3']",13,0.10382444206153846,0.020486779017165082,0.8362837429622151
DB00273,Humans,False,"['CA2', 'CA4', 'CACNA1C', 'CACNA1D', 'CACNB2', 'GABRA1', 'GRIK1', 'GRIK2', 'GRIK4', 'SCN2A', 'SCN5A', 'SCN8A', 'SCN9A']",13,0.09550844489230768,0.01830099166424652,0.7693001589326911
DB01189,Humans,True,"['ATP2B2', 'ATP2B3', 'ATP2C2', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG2', 'GABRG3', 'GRIA1', 'KCNA1']",13,0.09539259707692307,0.020141640326301273,0.7683670294812812
DB04855,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRA2B', 'CACNA1C', 'CACNA1D', 'CACNB2', 'KCND3', 'KCNJ2', 'KCNK2', 'KCNQ1', 'SCN5A', 'SLC8A1']",12,0.0982030412,0.021497007915292538,0.7599725967969062
DB11148,Humans,True,"['CACNA1A', 'CACNA1C', 'CACNA1D', 'CACNA1E', 'CACNA1G', 'CACNA1H', 'CACNA1I', 'CACNA2D1', 'CACNB2', 'CACNG4', 'CACNG8']",11,0.10219823187272725,0.02184470068980951,0.7572200362199518
DB01159,Humans,True,"['ATP2B2', 'ATP2B3', 'GABRA1', 'GABRA4', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG2', 'GABRG3', 'KCNK9']",11,0.10088430532727272,0.020042228897814398,0.7474847258519752
DB01956,Humans,False,"['GABRA1', 'GABRA4', 'GABRA5', 'GABRB2', 'GABRB3', 'GABRG1', 'GABRG2', 'GABRG3', 'GLRA3', 'GRIN2B']",10,0.10493969946,0.02051694599522039,0.7413481161759748
DB09283,Humans,False,"['PDE10A', 'PDE11A', 'PDE1B', 'PDE1C', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE7A', 'PDE8A', 'PDE8B']",11,0.09880143196363633,0.022970715691635755,0.7320520376835686
