gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A2M,0,0.0027914364966,0.0025933983535105245,0.0028826979,2.928983e-06,0.0014845583,0.0026262053,0.006960792,False,True,False,False,False
AASDHPPT,-1,0.265442442,0.03933120231753119,0.29466203,0.23205024,0.30343994,0.21534055,0.28171945,False,False,False,False,False
ABCA1,-1,0.14669850499999998,0.08405820629253814,0.2638394,0.1576825,0.029961415,0.16008472,0.12192449,False,False,False,False,False
ABCA12,0,0.17436159,0.03673432825636873,0.21769068,0.18788455,0.19086038,0.15137887,0.12399347,False,False,False,False,True
ABCB1,-1,0.205151532,0.06225730138100085,0.19687374,0.24621719,0.127556,0.16957241,0.28553832,False,False,False,False,False
ABCG2,-1,0.0059939222394,0.005077581544767062,0.005209368,5.9637397e-05,0.0026967328,0.009232162,0.012771711,False,False,False,False,False
ABRA,-1,0.11516211100000003,0.048561678426879515,0.1912793,0.13277715,0.08745338,0.09596169,0.068339035,False,False,False,False,False
ABTB2,-1,0.072693727,0.040891950219422386,0.138921,0.060279164,0.082167774,0.046345107,0.03575559,False,False,False,False,False
ACTB,1,0.130455984,0.018462281785479016,0.14979632,0.13162851,0.11677498,0.1073234,0.14675671,False,False,False,True,False
ACTG1,-1,0.11401296820000002,0.06280810546440489,0.15669462,0.15086299,0.1710599,0.042676143,0.048771188,False,False,False,False,False
ACVR1,0,0.44275322599999994,0.05150975747319414,0.4930114,0.36326426,0.47876763,0.45433798,0.42438486,False,True,False,False,False
ACVR1C,-1,0.354041014,0.053373454632993166,0.43086684,0.3112395,0.30354196,0.38435623,0.34020054,False,False,False,False,False
ADAM28,0,0.00125100131016,0.0010780557156408496,0.0010193867,1.4166008e-06,0.00055072765,0.0020554566,0.002628019,True,False,False,False,False
ADAMTS1,0,0.097357189,0.06015921474716844,0.20289394,0.084548354,0.052113622,0.073402464,0.073827565,True,False,False,False,False
ADAMTS17,-1,0.157865314,0.07428202942046165,0.09103524,0.17731543,0.24594027,0.0717855,0.20325013,False,False,False,False,False
ADAMTS18,-1,0.198950684,0.05429565548448495,0.11686658,0.25077462,0.2282303,0.22692528,0.17195664,False,False,False,False,False
ADAMTS3,-1,0.44275322599999994,0.05150975747319414,0.4930114,0.36326426,0.47876763,0.45433798,0.42438486,False,False,False,False,False
ADAMTS5,-1,0.1106692122,0.048084760803246585,0.1183048,0.028741876,0.115517735,0.14072728,0.15005437,False,False,False,False,False
ADCY4,-1,0.00125099692016,0.0010780534555343325,0.0010193876,1.4166008e-06,0.0005507271,0.0020554203,0.002628033,False,False,False,False,False
