,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.06548649293286403,0.02013593645110763
1,Chandelier,1,0.07661005627565506,0.03978769111370064
2,Chandelier,2,0.08453079965146071,0.06978996883937802
3,Chandelier,3,0.10226797878606306,0.02966640186824197
4,Chandelier,4,0.07153986739613391,0.021913383694551695
5,L2.3.IT,0,0.038349663424770065,0.03472477500475436
6,L2.3.IT,1,0.04817103701778588,0.0142947875426807
7,L2.3.IT,2,0.02793093072409078,0.029363834560177385
8,L2.3.IT,3,0.045083606520612614,0.01742374074382662
9,L2.3.IT,4,0.027422384437623324,0.055251681876905254
10,L4.IT,0,0.056250623894984524,0.016204925274296688
11,L4.IT,1,0.05939529233781395,0.022810705967145052
12,L4.IT,2,0.06355559553569883,0.024934359822191457
13,L4.IT,3,0.050869863632184764,0.1344892100074575
14,L4.IT,4,0.053776990195735765,0.04149923032497598
15,L5.6.NP,0,0.04315066429399758,0.024883385410632584
16,L5.6.NP,1,0.03682723869436728,0.014443650441655865
17,L5.6.NP,2,0.09468370832154917,0.025228480973822586
18,L5.6.NP,3,0.0902314466325412,0.026822796043324965
19,L5.6.NP,4,0.05710852990766245,0.014439906304986764
20,L5.ET,0,0.029365051066048205,0.041166376258189044
21,L5.ET,1,0.028276424863632445,0.028299741003546257
22,L5.ET,2,0.04350019445997491,0.015360133466114392
23,L5.ET,3,0.047851013346892915,0.0478692786405113
24,L5.ET,4,0.056629918890578106,0.02242264188010179
25,L5.IT,0,0.02733946232438996,0.016254796058302177
26,L5.IT,1,0.08461415239910539,0.04475255697890433
27,L5.IT,2,0.1560482120372824,0.015324094935593648
28,L5.IT,3,0.051764420995827815,0.07389989374073812
29,L5.IT,4,0.059066563032129996,0.021413514883691788
30,L6.CT,0,0.08614908691700048,0.01958640820604632
31,L6.CT,1,0.031216446430821693,0.03348700154743679
32,L6.CT,2,0.06428390180095823,0.03143354607262181
33,L6.CT,3,0.0674332817741517,0.021542929328986896
34,L6.CT,4,0.040770244776606276,0.03121599123841087
35,L6.IT.Car3,0,0.045688227214475095,0.0443599265906722
36,L6.IT.Car3,1,0.03336776729897683,0.03693130124836429
37,L6.IT.Car3,2,0.03952775719187579,0.018744357080532983
38,L6.IT.Car3,3,0.04831981983106602,0.28939107460461116
39,L6.IT.Car3,4,0.047442900886020815,0.02568085663923229
40,L6.IT,0,0.021943242901265897,0.03134294722316681
41,L6.IT,1,0.05748323431057874,0.022085051373234837
42,L6.IT,2,0.05484778313526724,0.025388792591759697
43,L6.IT,3,0.06360519550101289,0.031704757241654835
44,L6.IT,4,0.09710978586043931,0.03973752066441913
45,L6b,0,0.031845186259963625,0.01640637084493831
46,L6b,1,0.03523598179130805,0.03327727968094306
47,L6b,2,0.03012146904556494,0.03438145563072491
48,L6b,3,0.03497092138352652,0.016055622205629574
49,L6b,4,0.04207748527160659,0.019259673922841176
50,Lamp5.Lhx6,0,0.10499485361031824,0.02048884665227009
51,Lamp5.Lhx6,1,0.09702255470179455,0.016215998712377274
52,Lamp5.Lhx6,2,0.08468364299070541,0.013336232636689647
53,Lamp5.Lhx6,3,0.05645882814501933,0.018843880117159557
54,Lamp5.Lhx6,4,0.04619558371060217,0.07441991197101401
55,Lamp5,0,0.045441773253095265,0.02265914134952332
56,Lamp5,1,0.08362776114340849,0.02197211826711995
57,Lamp5,2,0.12855047368697933,0.026561955391102385
58,Lamp5,3,0.05850924242480331,0.17763577881924028
59,Lamp5,4,0.1559346123379608,0.037959838423766934
60,Pax6,0,0.06583268578684472,0.05110873674703462
61,Pax6,1,0.05655593417729995,0.07464348184205617
62,Pax6,2,0.09895334016520023,0.020365830610844363
63,Pax6,3,0.04926534458976196,0.040521411432409435
64,Pax6,4,0.10432136965511286,0.028931430453978283
65,Pvalb,0,0.09934016568902697,0.03365349446902269
66,Pvalb,1,0.06069457397363338,0.019115633430880664
67,Pvalb,2,0.11602086556954319,0.02191783151402361
68,Pvalb,3,0.07192550882170035,0.03207985763015778
69,Pvalb,4,0.18759918435085743,0.06029548728495464
70,Sncg,0,0.04934951455002655,0.026839039847292717
71,Sncg,1,0.29171278864161304,0.028400782385981038
72,Sncg,2,0.09051945603196924,0.03678164013260302
73,Sncg,3,0.05817714961720337,0.05476443915120438
74,Sncg,4,0.08506479959802501,0.04168708089571399
75,Sst,0,0.08325812777158077,0.12664240500806817
76,Sst,1,0.05369684735641497,0.02987496063079851
77,Sst,2,0.051876488260370314,0.03975667457051382
78,Sst,3,0.06964746690924004,0.012402602393609545
79,Sst,4,0.051376240469365335,0.042472874835532824
80,Vip,0,0.14661696627268672,0.022162847852086914
81,Vip,1,0.12284302951380603,0.020829235359276166
82,Vip,2,0.12036788752716036,0.023870752166228085
83,Vip,3,0.12029134829483451,0.017083694688894202
84,Vip,4,0.13348088821533985,0.05205562056748595
