gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A2M,-1,0.0865873826,0.026654442634795026,0.10698694,0.040498823,0.1008445,0.08824558,0.09636107,False,False,False,False,False
A4GALT,-1,0.04810573059999999,0.025932896866265844,0.0413739,0.025129056,0.071437135,0.0791522,0.023436362,False,False,False,False,False
AAAS,-1,0.10086461580000002,0.048702173804340276,0.10933354,0.030319339,0.08308615,0.11917284,0.16241121,False,False,False,False,False
AAR2,-1,0.0884705214,0.08136506715366373,0.047036905,0.020557895,0.16268794,0.18978153,0.022288337,False,False,False,False,False
AATK,-1,0.0824031636,0.035112735697972415,0.064807184,0.043493994,0.08454899,0.138096,0.08106965,False,False,False,False,False
ABCA2,-1,0.08980455419999998,0.038875364301204605,0.0673834,0.044859365,0.14542462,0.109090716,0.08226467,False,False,False,False,False
ABCA3,-1,0.0418727512,0.023923801382146958,0.046172578,0.013627359,0.054318603,0.022601802,0.072643414,False,False,False,False,False
ABCA5,-1,0.1131540636,0.0584678571547095,0.10411779,0.1453307,0.10230905,0.18563135,0.028381428,False,False,False,False,False
ABCA6,-1,0.0514296514,0.015053451015950955,0.07491647,0.03875433,0.047096707,0.0569759,0.03940485,False,False,False,False,False
ABCB1,-1,0.10938874999999999,0.022897911233192212,0.12380314,0.08570905,0.0919325,0.14101169,0.10448737,False,False,False,False,False
ABCB9,-1,0.1091107732,0.05849388672370901,0.07268247,0.20956247,0.08252164,0.069645986,0.1111413,False,False,False,False,False
ABCC4,-1,0.049482823999999995,0.030934820198935085,0.0638183,0.01912965,0.050503645,0.09295025,0.021012275,False,False,False,False,False
ABCE1,-1,0.0735665028,0.041384246098163546,0.13562027,0.079364076,0.08126399,0.030630818,0.04095336,False,False,False,False,False
ABCF2,-1,0.028581883799999996,0.01471841440074651,0.022018008,0.034477152,0.051420562,0.02076235,0.014231347,False,False,False,False,False
ABCG1,-1,0.0408291196,0.008167327286326615,0.04589707,0.027564313,0.038328703,0.04710345,0.045252062,False,False,False,False,False
ABCG2,-1,0.0615498208,0.03731095878677761,0.046831395,0.020404626,0.038835023,0.09556525,0.10611281,False,False,False,False,False
ABHD12,-1,0.115155584,0.0239754722463934,0.11198975,0.09932829,0.15114415,0.12396636,0.08934937,False,False,False,False,False
ABHD13,-1,0.0679641174,0.02507106921748819,0.05876366,0.06390003,0.050413907,0.0548208,0.11192219,False,False,False,False,False
ABHD17B,0,0.0738880318,0.034193535067084266,0.115591176,0.022654017,0.08843852,0.06472992,0.078026526,False,False,False,False,True
ABHD4,-1,0.0641226722,0.02413441260137067,0.024561206,0.08495711,0.08088038,0.06021161,0.070003055,False,False,False,False,False
ABHD5,-1,0.0756414628,0.031633282907905326,0.11862122,0.066321276,0.09795584,0.049079288,0.04622969,False,False,False,False,False
ABI1,-1,0.057059363200000005,0.01269899394297878,0.052341808,0.047060315,0.06611302,0.0744651,0.045316573,False,False,False,False,False
ABI2,-1,0.08243747620000001,0.033425584420994504,0.12961748,0.062486805,0.105997846,0.057365716,0.056719534,False,False,False,False,False
ABL1,-1,0.059980959,0.015360291633551688,0.054970834,0.0778381,0.036649916,0.065713085,0.06473286,False,False,False,False,False
ABLIM3,-1,0.06600078899999999,0.027836265795402784,0.055939153,0.023115458,0.082350224,0.07376274,0.09483637,False,False,False,False,False
ABO,-1,0.08433570659999998,0.055159855823071306,0.16731738,0.084314585,0.09959646,0.045899257,0.024550851,False,False,False,False,False
ABRACL,-1,0.094812191,0.004201593940893742,0.09046472,0.09619923,0.092128515,0.10128521,0.09398328,False,False,False,False,False
ACER2,-1,0.012682990924000001,0.01029772735429261,0.017242454,0.0037467072,0.024651077,0.017590178,0.00018453842,False,False,False,False,False
ACER3,0,0.0219126008,0.0052781540530373585,0.018298846,0.027989483,0.01977972,0.016416239,0.027078716,False,False,False,True,False
ACIN1,-1,0.0677765634,0.02866327637026873,0.065112114,0.07058805,0.085460186,0.09627549,0.021446977,False,False,False,False,False
ACO1,-1,0.0774410172,0.012514622169953402,0.066244006,0.09716512,0.08224905,0.07087303,0.07067388,False,False,False,False,False
ACSS2,-1,0.0815878832,0.03900473742935544,0.13159515,0.024595316,0.0966726,0.08371271,0.07136364,False,False,False,False,False
ACTA2,-1,0.042762679,0.020520107758442523,0.04772183,0.020839255,0.032584466,0.03753078,0.075137064,False,False,False,False,False
ACTB,0,0.06190256059999999,0.03005424664903713,0.111226134,0.070275925,0.0422492,0.042571437,0.043190107,False,False,False,False,True
ACTG2,-1,0.0705655568,0.01559389660070685,0.090661205,0.060090937,0.07458615,0.07697187,0.050517622,False,False,False,False,False
ACTN2,0,0.043525688599999994,0.009917316410094862,0.0592765,0.04481844,0.036731265,0.043142784,0.033659454,False,False,False,False,True
ACTR10,-1,0.0906302538,0.0607820456030478,0.083620846,0.061811857,0.06851085,0.19618711,0.043020606,False,False,False,False,False
ACTR1B,-1,0.0873224589,0.0835311242160097,0.0761847,0.0030944305,0.059178624,0.07074466,0.22740988,False,False,False,False,False
ACTR2,-1,0.07376787879999999,0.03763524135628769,0.09405245,0.017008334,0.11748865,0.07702899,0.06326097,False,False,False,False,False
ACTR3,-1,0.08673282419999999,0.01300248629657952,0.09231533,0.069539465,0.10324878,0.089966916,0.07859363,False,False,False,False,False
ACTR3B,-1,0.1044844112,0.04558118194690938,0.07849967,0.072974816,0.07115695,0.17642356,0.12336706,False,False,False,False,False
ACTR5,-1,0.0493350024,0.04852191656622208,0.12113479,0.010884094,0.07520626,0.006290102,0.033159766,False,False,False,False,False
ACTR8,-1,0.082508311,0.0565156558629918,0.13201039,0.010033907,0.045872703,0.14357217,0.081052385,False,False,False,False,False
ACVR1,-1,0.096390266,0.04995299021883347,0.10997123,0.048145562,0.10578091,0.16844761,0.049606018,False,False,False,False,False
ACVR2A,-1,0.0796229568,0.04373757419740861,0.08514787,0.003437849,0.09377282,0.104693875,0.11106237,False,False,False,False,False
ACVRL1,-1,0.08123708860000001,0.04059888671135206,0.053717297,0.06312393,0.042253956,0.13782847,0.10926179,False,False,False,False,False
ADAM10,-1,0.10083487900000002,0.0502190083255029,0.05665332,0.18567044,0.09009303,0.099589325,0.07216828,False,False,False,False,False
ADAM12,-1,0.0676354146,0.03532574825077087,0.068988174,0.124414645,0.056665376,0.027722623,0.060386255,False,False,False,False,False
ADAM22,-1,0.0950143996,0.04560689438207312,0.09763613,0.061728194,0.10556751,0.16377063,0.046369534,False,False,False,False,False
ADAM28,-1,0.13489649539999998,0.08291866873638332,0.058857467,0.15910366,0.1015528,0.08694461,0.26802394,False,False,False,False,False
ADAM32,0,0.031008224,0.014283302126209523,0.036461506,0.008645375,0.047923848,0.030808695,0.031201696,False,True,False,False,False
ADAMTS12,-1,0.0820860376,0.023965825483919498,0.11184648,0.06927546,0.050536357,0.097920835,0.080851056,False,False,False,False,False
ADAMTS15,-1,0.05499384902,0.0939986123234462,0.018284405,0.027764233,0.005242292,0.22210231,0.0015760051,False,False,False,False,False
ADAMTS16,-1,0.0854695596,0.05703726357410593,0.1652352,0.05459571,0.09093803,0.012519228,0.10405963,False,False,False,False,False
ADAMTS17,0,0.043885032799999994,0.02811103934927923,0.07923174,0.042484686,0.0639687,0.02169681,0.012043228,False,False,True,False,False
ADAMTS3,-1,0.046059694799999995,0.010244123760477963,0.0572834,0.045531806,0.039465018,0.055000454,0.033017796,False,False,False,False,False
ADAMTS5,-1,0.0488074854,0.021947550379566343,0.041297242,0.03477065,0.08097802,0.026437458,0.060554057,False,False,False,False,False
ADAMTS6,-1,0.07181978,0.03895652920746534,0.03624009,0.12555334,0.03114857,0.08089073,0.08526617,False,False,False,False,False
ADAMTS7,-1,0.06675183894,0.04426553767454611,0.10134432,0.0033017427,0.11540442,0.0517454,0.061963312,False,False,False,False,False
ADAMTS9,-1,0.09369075499999999,0.027257865554464727,0.090402775,0.0852933,0.08648111,0.13960846,0.06666813,False,False,False,False,False
