Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB00228,Humans,True,"['CACNA1D', 'CACNA1E', 'CACNA1G', 'CACNA1H', 'CACNA2D3', 'CACNA2D4', 'CACNB2', 'CACNG2', 'CACNG3', 'CACNG4', 'GABRA3', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG3', 'GABRQ']",16,0.040799739429404784,0.015324036622928562,1.0
DB09089,Humans,False,"['CACNA1D', 'CACNB2', 'KCNMA1', 'KCNMB4', 'KCNN2', 'KCNN3', 'OPRM1']",7,0.05686494779999999,0.0176845527649525,0.9218840138415093
DB00333,Humans,True,"['GRIN2B', 'GRIN3A', 'OPRD1', 'OPRM1']",4,0.07395944944999995,0.015956580397313576,0.9063715906564912
DB01239,Humans,False,"['DRD2', 'HRH1', 'HTR1E', 'HTR2A', 'HTR2A', 'HTR3B', 'HTR4']",7,0.052329225641142826,0.023483743361542884,0.8483517253008853
DB11148,Humans,True,"['CACNA1D', 'CACNA1E', 'CACNA1G', 'CACNA1H', 'CACNA2D3', 'CACNA2D4', 'CACNB2', 'CACNG2', 'CACNG3', 'CACNG4']",10,0.04237173339904768,0.01617999360822044,0.821029667249848
DB00273,Humans,False,"['CA4', 'CACNA1D', 'CACNB2', 'GRIK1', 'GRIK2', 'GRIK3', 'GRIK4', 'SCN1A', 'SCN9A']",9,0.043848260281266205,0.02165621062986498,0.8060393441446403
DB09283,Humans,False,"['PDE10A', 'PDE4A', 'PDE4B', 'PDE8B', 'PDE9A']",5,0.058216511695999985,0.01866426051511236,0.7976526283360792
DB00312,Humans,False,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1', 'GABRG3', 'GABRQ']",9,0.043045307964444404,0.013144848964385666,0.7912790969950635
DB00463,Humans,True,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1', 'GABRG3', 'GABRQ']",9,0.043045307964444404,0.013144848964385666,0.7912790969950635
DB00794,Humans,True,"['GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1', 'GABRG3', 'GABRQ']",9,0.043045307964444404,0.013144848964385666,0.7912790969950635
