gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A2M,0,0.0281279182,0.012832662897199833,0.016666822,0.03713028,0.043642562,0.013841834,0.029358093,True,False,False,False,False
A2ML1,0,0.0382880042,0.023451262315135838,0.020528376,0.027653832,0.07505802,0.02023912,0.047960673,False,False,False,False,True
AADACL2-AS1,0,0.024981915400000002,0.014910067843674851,0.04951094,0.028056044,0.019149188,0.015983598,0.012209807,True,False,False,False,False
AAMDC,0,0.0275674725888,0.02212278657635427,0.02386611,8.7905944e-05,0.014553917,0.04503248,0.05429695,True,False,False,False,False
AATF,0,0.025809275599999997,0.01680609889646819,0.04924506,0.037884377,0.01544039,0.010875872,0.015600679,True,False,False,False,False
ABCA8,0,0.0322174188,0.013918160525563739,0.015174049,0.04647899,0.023824137,0.046410292,0.029199626,False,False,True,False,False
ABCB11,0,0.029196576799999995,0.025311732668948834,0.02631622,0.07269747,0.024125267,0.009918777,0.01292515,False,True,False,False,False
ABCB4,0,0.0314710542,0.012373771025976811,0.02877086,0.04831653,0.013778701,0.03222736,0.03426182,True,False,False,False,False
ABCC11,0,0.037183111,0.02543185478528469,0.027704421,0.011981764,0.07432383,0.02046563,0.05143991,False,False,False,False,True
ABCC4,0,0.024683084,0.01821363247071157,0.012091559,0.030007537,0.05370464,0.008275479,0.019336205,False,False,True,False,False
ABCF2,0,0.0341576302,0.014767834720347928,0.054671437,0.030583875,0.01977456,0.022187414,0.043570865,True,False,False,False,False
ABCG2,0,0.037456057200000004,0.010040244326732254,0.03113051,0.0401549,0.036253676,0.02677816,0.05296304,False,False,False,False,True
ABCG4,0,0.0206640906,0.00887351398659025,0.008829952,0.018934151,0.0223106,0.019616012,0.033629738,False,False,True,False,False
ABHD17B,0,0.04198498899999999,0.015157055678144583,0.036887772,0.033699106,0.05831855,0.023878913,0.057140604,False,False,False,False,True
ABHD17C,0,0.0210538392,0.008436971341925828,0.021154044,0.029044813,0.010506258,0.014981499,0.029582582,False,True,False,False,False
ABHD18,0,0.030093741400000002,0.009185027276062182,0.029660715,0.04029715,0.020294655,0.021827413,0.038388774,False,True,False,False,False
ABHD5,0,0.02486756756,0.020028148785234547,0.0039005508,0.048874203,0.02057012,0.042368256,0.008624708,False,True,False,False,False
ABI3BP,0,0.003917140612,0.006865654944432891,0.00033237447,0.0010055873,0.0020560934,6.977589e-05,0.016121872,False,True,False,False,False
ABL1,0,0.042528579600000005,0.026251994017333545,0.06189012,0.039524674,0.011313125,0.024580393,0.075334586,False,False,False,False,True
ABLIM1,1,0.016035725,0.008372996838627165,0.014491452,0.013786317,0.008821617,0.012585441,0.030493798,False,False,False,False,True
ABLIM2,0,0.0272845646,0.014286977680468946,0.03980439,0.020645574,0.036062386,0.034637887,0.005272586,False,False,False,True,False
ABTB2,0,0.0319901514,0.013974228992033258,0.048144694,0.03972934,0.015129051,0.03716942,0.019778252,False,False,False,True,False
ACAN,0,0.039367234200000004,0.014839238098020386,0.032116227,0.046022184,0.039355695,0.019875051,0.059467014,False,True,False,False,False
ACAT2,0,0.0335056694,0.004407229272200256,0.035543844,0.03966795,0.028277166,0.033400513,0.030638874,False,True,False,False,False
ACER2,0,0.022326167,0.015525198566324248,0.029927235,0.025013251,0.006542023,0.042891126,0.0072572,False,False,True,False,False
ACKR3,0,0.0419367104,0.023672847373511247,0.025914088,0.066021,0.009491051,0.048892915,0.059364498,False,True,False,False,False
ACKR4,0,0.0208458794,0.014629123929187566,0.023432085,0.045259785,0.009484024,0.0120397,0.014013803,False,True,False,False,False
ACSL3,0,0.0323449111742,0.043584414277738424,0.032359842,2.1152871e-05,0.010315746,0.10743043,0.011597385,True,False,False,False,False
ACSL4,0,0.026824475400000002,0.011709783050534084,0.028770272,0.026392765,0.017003497,0.04535759,0.016598253,False,False,False,False,True
ACTA2,0,0.01642993655542,0.013760367133010227,0.016846724,2.7557771e-06,0.011112184,0.016332006,0.037856013,False,False,False,False,True
ACTB,0,0.024942269800000003,0.014125738315643939,0.020924767,0.04978906,0.018373776,0.020959284,0.014664462,False,False,True,False,False
ACTL6A,0,0.01750050642,0.013165422214503392,0.0026675991,0.018605297,0.005877326,0.027380157,0.032972153,False,True,False,False,False
ACTN1,0,0.030082523379999997,0.017493018267623058,0.030564196,0.03288577,0.0007566589,0.04019948,0.046006512,False,True,False,False,False
ACTN2,0,0.0351821418,0.014565871103135411,0.050824996,0.043770444,0.023620311,0.01627233,0.041422628,False,False,False,False,True
ACTR2,0,0.022789683558000002,0.017626593677234816,0.023518048,2.052579e-05,0.04948004,0.019900184,0.02102962,True,False,False,False,False
ACTR3,0,0.026118829399999998,0.0171359539995195,0.050405465,0.020414533,0.004259641,0.021883966,0.033630542,False,False,True,False,False
ACTR3C,0,0.030317930600000004,0.027660496838941194,0.022496408,0.07811931,0.024720656,0.019903578,0.006349701,False,True,False,False,False
ACTR5,0,0.028059291339999997,0.022968129702528657,0.023033364,0.0067914687,0.06275937,0.009835944,0.03787631,False,True,False,False,False
ACVR1,0,0.0709549946,0.010159413376875892,0.06586089,0.059639987,0.07974489,0.083499216,0.06602999,False,False,False,True,False
ACVR1B,0,0.0295232266,0.02145753976686247,0.009448965,0.024119135,0.018040437,0.06524628,0.030761316,False,False,True,False,False
ACVR1C,0,0.028294369599999997,0.019134133928765923,0.010050859,0.0224744,0.058709405,0.033851206,0.016385978,False,False,False,True,False
ACYP2,0,0.039834339600000004,0.026079724980095597,0.012269616,0.05702745,0.075779095,0.02224293,0.031852607,False,False,False,False,True
ADAM12,0,0.0400094579106,0.035189468977090126,0.034288794,1.0080553e-05,0.025389878,0.09554018,0.044818357,False,False,False,False,True
ADAM23,0,0.0886469068,0.024096830514716686,0.057032384,0.11231483,0.07121963,0.10962099,0.0930467,False,False,True,False,False
ADAM28,0,0.0306667494,0.010640686893230238,0.021232732,0.04085054,0.02670785,0.021331375,0.04321125,False,False,True,False,False
ADAMTS1,0,0.034152950800000005,0.011792336163387504,0.031787485,0.052822158,0.037315205,0.023271106,0.0255688,False,False,False,True,False
ADAMTS12,1,0.0260187538,0.005589624018885367,0.033216782,0.02706966,0.020826882,0.0289864,0.019994045,False,False,False,True,False
ADAMTS17,0,0.036277825199999995,0.024204742355066727,0.015061194,0.04655096,0.073576376,0.028066138,0.018134458,False,True,False,False,False
