gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A1CF,-1,0.329296558,0.16759542407243053,0.21605982,0.45787683,0.55514306,0.24680994,0.17059314,False,False,False,False,False
A2M,-1,0.329060252,0.15928280952054136,0.12763956,0.40877345,0.3269283,0.54409254,0.23786741,False,False,False,False,False
A4GALT,-1,0.40730872599999995,0.15947908175821252,0.17302717,0.46041617,0.57988477,0.49588886,0.32732666,False,False,False,False,False
AATK,-1,0.294900948,0.13231159470178766,0.09978018,0.45855328,0.25124332,0.34735158,0.31757638,False,False,False,False,False
ABCA13,-1,0.020891357160000002,0.025449060294176915,0.0010584248,0.05833692,0.003460456,0.005128057,0.036472928,False,False,False,False,False
ABCA5,-1,0.40706357200000004,0.13153867532978245,0.545778,0.4492806,0.3568944,0.4779164,0.20544846,False,False,False,False,False
ABCA6,-1,0.392712348,0.15615843563865953,0.600003,0.17465211,0.41762465,0.4417726,0.32950938,False,False,False,False,False
ABCA8,-1,0.19879500400000003,0.0705451449359577,0.1307071,0.1284962,0.2944674,0.23162216,0.20868216,False,False,False,False,False
ABCB1,-1,0.08684534559999998,0.07374296268706972,0.01177549,0.008099318,0.15729053,0.15571357,0.10134782,False,False,False,False,False
ABCC12,-1,0.33264576,0.16360268799664815,0.43343556,0.1310113,0.38398612,0.5192422,0.19555362,False,False,False,False,False
ABCC4,-1,0.00140518691388,0.0031204632070570655,6.3269863e-06,3.0453461e-06,7.693812e-06,2.1641725e-05,0.0069872267,False,False,False,False,False
ABCF2,-1,0.21835584740000002,0.22894165686721643,0.17571892,0.019702341,0.57368565,0.027892826,0.2947795,False,False,False,False,False
ABCG1,-1,0.2427508779,0.2820332327518256,0.0005859475,0.45591778,0.62935686,0.045493092,0.08240071,False,False,False,False,False
ABCG2,0,0.125880096,0.08439288396280013,0.09063092,0.25433034,0.14752124,0.025540696,0.111377284,False,False,False,False,True
ABI3BP,-1,0.0194841904,0.02304873994651485,0.0010354449,0.055405505,0.0027098171,0.008823515,0.02944667,False,False,False,False,False
ABL1,0,0.43706148999999994,0.09006617649074042,0.452677,0.304154,0.406634,0.54768443,0.47415802,False,False,False,True,False
ABLIM2,-1,0.326955608,0.16167816954079076,0.17474589,0.21056657,0.47903132,0.5229293,0.24750496,False,False,False,False,False
ABLIM3,-1,0.4030000960000001,0.11612795321550894,0.26997206,0.44682568,0.577161,0.34665227,0.37438947,False,False,False,False,False
ACAN,-1,0.398802196,0.16417866957734745,0.60253394,0.44715297,0.47324345,0.2861552,0.18492542,False,False,False,False,False
ACER2,-1,0.2595827588,0.314819360917265,0.120945424,0.08266912,0.13373123,0.8213628,0.13920522,False,False,False,False,False
ACER3,-1,0.6890940600000001,0.16082455980932392,0.611911,0.44616094,0.8105936,0.8331126,0.74369216,False,False,False,False,False
ACO1,-1,0.44522775000000003,0.13305907063597658,0.49890596,0.44050565,0.5581715,0.2192724,0.50928324,False,False,False,False,False
ACP5,-1,0.43857469,0.26606642011957315,0.38817343,0.4572263,0.383027,0.8519403,0.11250642,False,False,False,False,False
ACSBG1,-1,0.3509824688,0.18494341814629978,0.39030904,0.4411854,0.53940135,0.048680224,0.33533633,False,False,False,False,False
ACTA2,0,0.10954215739999999,0.07136475647683542,0.10580141,0.07950793,0.21048373,0.016752487,0.13516523,True,False,False,False,False
ACTB,1,0.364520528,0.1342773927899651,0.25550643,0.41854253,0.3367831,0.5688696,0.24290098,False,False,True,False,False
ACTG1,-1,0.31638760083,0.25922322734282244,0.5046593,0.00066218415,0.32273993,0.62821984,0.12565675,False,False,False,False,False
ACTN1,-1,0.264540174,0.06712668110164229,0.27509332,0.17639287,0.3198739,0.21721928,0.3341215,False,False,False,False,False
ACTN2,-1,0.27060397728,0.279407227416254,0.0021711984,0.009601038,0.30619487,0.6738703,0.36118248,False,False,False,False,False
ACTR2,-1,0.422486842,0.16334822691119857,0.3272545,0.20466945,0.6341978,0.46174014,0.48457232,False,False,False,False,False
ACTR3C,-1,0.360847814,0.1449226062672076,0.45377082,0.36901462,0.442924,0.10833397,0.43019566,False,False,False,False,False
ACVR1,-1,0.37270960000000003,0.341919521725735,0.13393807,0.45138502,0.3287008,0.03791655,0.91160756,False,False,False,False,False
ACVR1C,-1,0.611626456,0.13382560820810374,0.57825226,0.39384252,0.6906911,0.72956514,0.66578126,False,False,False,False,False
ACVRL1,-1,0.20019425180000003,0.3988897596949471,0.001228594,0.01409748,0.056608405,0.9127825,0.01625428,False,False,False,False,False
ADAD1,0,0.005723960031180001,0.0041130231353722225,4.196559e-07,0.009180815,0.0048195105,0.010234677,0.004384378,True,False,False,False,False
ADAM19,-1,0.33145026800000005,0.21116329648712057,0.6392659,0.14897199,0.41496313,0.123277,0.33077332,False,False,False,False,False
ADAM22,-1,0.44280878,0.19256251849734787,0.10922303,0.46816212,0.6011316,0.5247095,0.51081765,False,False,False,False,False
ADAM28,0,0.00095278758176,0.002120098998917145,3.252569e-07,8.435613e-06,1.5041429e-06,8.342896e-06,0.00474533,False,False,False,True,False
ADAMTS1,-1,0.471041996,0.22968170541567917,0.46318385,0.4510757,0.37058488,0.8452107,0.22515485,False,False,False,False,False
