gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A2M,0,0.0382722608,0.015269310009979256,0.061439328,0.031178895,0.043119367,0.020627014,0.0349967,True,False,False,False,False
AAAS,0,0.037021766,0.012084980895860032,0.051277302,0.02516962,0.035975978,0.0254233,0.04726263,True,False,False,False,False
AACS,0,0.044901049,0.021442107505510902,0.051336337,0.023472952,0.075597204,0.025367592,0.04873116,False,True,False,False,False
AAK1,0,0.0326346036,0.005434012942101105,0.03549038,0.026749859,0.04020444,0.028399972,0.032328367,False,False,True,False,False
AAMDC,0,0.038187699199999994,0.02263521326117339,0.07314535,0.016756207,0.046995822,0.02248888,0.031552237,False,False,False,True,False
AARS,0,0.0374112012,0.013262673517074044,0.05052824,0.02687135,0.04916669,0.02077004,0.039719686,False,False,False,True,False
AASDHPPT,0,0.040086409200000006,0.013468646402092851,0.05425466,0.028273543,0.04799808,0.023333203,0.04657256,False,False,False,False,True
AATF,0,0.043672613400000004,0.019384941358392624,0.06337104,0.041142464,0.056005746,0.01277568,0.045068137,True,False,False,False,False
AATK,0,0.041594113,0.015792865660392116,0.06189401,0.027460769,0.047147587,0.023769556,0.047698643,False,False,True,False,False
ABCA1,0,0.0535010518,0.019489747138304085,0.081120655,0.04548607,0.0662422,0.035476506,0.039179828,False,False,False,False,True
ABCA10,0,0.0532108982,0.037757837902235775,0.05572652,0.023241572,0.11554146,0.023426784,0.048118155,False,False,True,False,False
ABCA2,0,0.0394996416,0.014850265855106999,0.05926445,0.0303477,0.050720602,0.02392183,0.033243626,False,True,False,False,False
ABCA3,0,0.037795523000000004,0.016887179337888445,0.056299165,0.015455816,0.046629265,0.025080603,0.045512766,False,False,True,False,False
ABCA5,0,0.04003906,0.011082575090332527,0.049624283,0.030985365,0.045635328,0.025413267,0.048537057,False,True,False,False,False
ABCA6,0,0.0369653666,0.012552772950940313,0.048016418,0.02148955,0.046622206,0.025357112,0.043341547,True,False,False,False,False
ABCB1,0,0.036762036,0.022280175028914037,0.06883448,0.011825623,0.047958016,0.023025628,0.032166433,False,False,False,True,False
ABCB9,0,0.03950769380000001,0.01270496455945542,0.05283713,0.03176866,0.04395725,0.021489656,0.047485773,False,True,False,False,False
ABCC3,1,0.0467611664,0.01340744225944521,0.054885056,0.060669728,0.043616507,0.025669757,0.048964784,False,False,False,False,True
