gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A1CF,0,0.056966193,0.027734836892078205,0.023511395,0.048260275,0.09728991,0.069158085,0.0466113,False,False,True,False,False
A2M,0,0.0850312662,0.01675075344385312,0.09557824,0.100928545,0.05945419,0.07739261,0.091802746,False,False,True,False,False
A4GALT,0,0.0485972218,0.010754761149603657,0.055312857,0.03198588,0.05963921,0.051109582,0.04493858,False,True,False,False,False
ABCA1,0,0.1066060708,0.024594501197963768,0.094861954,0.14677545,0.102121696,0.081193864,0.10807739,False,False,False,False,True
ABCB1,0,0.0700047778,0.029782341251359323,0.03774898,0.060576204,0.11361665,0.085084155,0.0529979,False,False,False,False,True
ABCC4,0,0.06651303680000001,0.0384534652088979,0.10324622,0.0804724,0.018441334,0.03313891,0.09726632,True,False,False,False,False
ABCG2,0,0.040448646,0.027701766225735114,0.014092536,0.027389875,0.08708788,0.038073722,0.035599217,False,False,False,False,True
ABHD17C,0,0.11903876100000002,0.015365010462667444,0.122200675,0.14300059,0.11668449,0.11154592,0.10176213,False,True,False,False,False
ABTB2,0,0.0751655226,0.01939566715851823,0.052778207,0.07444547,0.10607043,0.074228436,0.06830507,False,False,False,True,False
ACO1,0,0.123011709,0.03564679414733855,0.103562295,0.1088685,0.18246108,0.09225145,0.12791522,True,False,False,False,False
ACSL3,0,0.167664698,0.03249747184495234,0.14745465,0.13332853,0.21128294,0.1547621,0.19149527,False,False,True,False,False
ACSL5,0,0.038464388,0.01841046615506578,0.061042525,0.030025076,0.055409838,0.021418514,0.024425987,False,False,False,False,True
ACTA2,0,0.06750988379999999,0.04664305071941867,0.04149773,0.026411619,0.11983163,0.03313294,0.1166755,False,False,True,False,False
ACTB,1,0.081951108,0.0528372746285516,0.16490024,0.023086935,0.05420314,0.088520885,0.07904434,False,True,False,False,False
ACTG1,0,0.098089638,0.0322858554055049,0.09190666,0.09343493,0.06812683,0.15298264,0.08399713,False,True,False,False,False
ACTR3C,0,0.062319480760000004,0.04732353839197372,0.0022514048,0.08773127,0.048959922,0.1273938,0.045261007,True,False,False,False,False
ACVR1,0,0.1605961972,0.026878665830542433,0.121499196,0.19340038,0.17536375,0.16030659,0.15241107,False,False,True,False,False
ACVR1C,0,0.0536519026,0.006533090150254993,0.04984008,0.04543325,0.06279959,0.054455563,0.05573103,False,False,False,True,False
ADAM12,0,0.0569185268,0.03859674051523241,0.08677344,0.017767804,0.026100392,0.10681186,0.047139138,False,False,False,True,False
ADAM28,0,0.0484022354,0.010244785620536908,0.035183,0.046852633,0.045786604,0.06360299,0.05058595,False,False,False,True,False
ADAMTS12,0,0.0620510288,0.01795745399522682,0.07259344,0.053513937,0.08150737,0.035556227,0.06708417,False,False,True,False,False
ADAMTS18,0,0.04473112259999999,0.012395202757137649,0.04539276,0.039166126,0.030160792,0.04494824,0.063987695,False,False,False,True,False
ADAMTS19,0,0.148339388,0.023545460055895483,0.17428216,0.12048279,0.1302451,0.14736684,0.16932005,False,True,False,False,False
ADAMTS5,0,0.0869097682,0.034025430651046164,0.112785906,0.036657695,0.11129507,0.06639373,0.10741644,False,False,False,False,True
ADARB1,0,0.093348985,0.04768023738989666,0.030097235,0.14172377,0.13237846,0.05961927,0.10292619,False,False,True,False,False
ADD3-AS1,0,0.05284795280000001,0.02891432094363057,0.059147518,0.041688588,0.03155374,0.031396158,0.10045376,False,False,False,True,False
ADGRA2,0,0.069522849,0.021813049075000496,0.07540834,0.091716655,0.03526077,0.08218056,0.06304792,False,False,False,True,False
ADGRG6,0,0.07221103040000001,0.029196016810776822,0.04025778,0.06780902,0.11669069,0.081524156,0.054773506,False,False,False,False,True
ADGRL2,0,0.12324653599999999,0.02952586039189933,0.10943245,0.10847558,0.11610652,0.1065477,0.17567043,False,False,True,False,False
ADGRL3,0,0.153480196,0.02941187330990888,0.13515876,0.15562685,0.20250723,0.1464526,0.12765554,False,False,True,False,False
ADIPOR2,0,0.11797369100000002,0.029065642852870208,0.12603304,0.10237326,0.089856535,0.10712712,0.1644785,False,False,False,False,True
ADNP,1,0.1405846012,0.015194962313477688,0.14850004,0.16301514,0.13488735,0.13154092,0.124979556,False,True,False,False,False
ADNP2,0,0.18699343200000001,0.03827832581312001,0.15646678,0.17582293,0.24927467,0.1578141,0.19558868,False,True,False,False,False
AFF1,0,0.08655370700000001,0.037173061993094815,0.0516311,0.07573002,0.14795606,0.090928145,0.06652321,False,False,False,True,False
AFF4,0,0.16444983999999999,0.0373201272801065,0.12994942,0.17280775,0.2218648,0.13260292,0.16502431,False,False,False,False,True
