gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
AACS,-1,0.13570540120000002,0.24262940881031983,0.017242882,0.04877477,0.004703171,0.5686136,0.039192583,False,False,False,False,False
AATF,-1,0.15187690499999998,0.06581955807763507,0.1354671,0.19561191,0.17888841,0.044269245,0.20514786,False,False,False,False,False
ABCB5,-1,0.07316871550000001,0.09613757926879585,0.027562339,0.0641421,0.24032049,0.0005025985,0.03331605,False,False,False,False,False
ABCF2,-1,0.03243688552,0.042656450829730526,0.0063183336,0.0008480476,0.049308863,0.0055268584,0.100182325,False,False,False,False,False
ABHD17C,-1,0.1499638208,0.21686047662763006,0.034501724,0.017349754,0.13749024,0.5283286,0.032148786,False,False,False,False,False
ABL1,-1,0.20043983199999998,0.04982611144401066,0.17244118,0.2621075,0.18000488,0.24300909,0.14463651,False,False,False,False,False
ACAP1,-1,0.15926908039999998,0.1279073952977413,0.082568586,0.18093956,0.12311717,0.36860466,0.041115426,False,False,False,False,False
ACER3,-1,0.14718927340000001,0.061080848025371656,0.17743903,0.165289,0.14442447,0.044916727,0.20387714,False,False,False,False,False
ACO1,-1,0.1292532848,0.06049620065076306,0.20620704,0.13692182,0.14255537,0.12322673,0.037355464,False,False,False,False,False
ACTB,-1,0.13449274850000004,0.1199410798847331,0.0005328725,0.20106213,0.30633754,0.07275936,0.09177184,False,False,False,False,False
ACVR1C,-1,0.2076970582,0.1638854834018601,0.098869406,0.19396968,0.2068445,0.47890797,0.059893735,False,False,False,False,False
ACVR2B,-1,0.013079249034688,0.014107160146838826,0.003273824,0.03271083,0.006393977,6.1217344e-07,0.023017002,False,False,False,False,False
ADAM12,-1,0.170088352,0.10318345654424124,0.06507928,0.0782878,0.23624498,0.3069035,0.1639262,False,False,False,False,False
ADAM23,-1,0.159585926,0.029803151172812754,0.13722083,0.20762728,0.15920462,0.13236657,0.16151033,False,False,False,False,False
ADAMTS16,-1,0.052357324117199996,0.06434268472589923,0.03095288,0.16391613,0.04348808,7.753586e-06,0.023421777,False,False,False,False,False
ADAMTS19,-1,0.14718927340000001,0.061080848025371656,0.17743903,0.165289,0.14442447,0.044916727,0.20387714,False,False,False,False,False
ADAMTS2,-1,0.21651382999999996,0.1314518252506398,0.10965721,0.06568843,0.2217447,0.38184527,0.30363354,False,False,False,False,False
ADD3,1,0.12063368159999999,0.03763976860114808,0.12781936,0.1591165,0.11290762,0.060705528,0.1426194,False,False,False,True,False
ADGRL2,-1,0.148511502,0.042505011560248634,0.16358817,0.18935895,0.14609846,0.07763486,0.16587707,False,False,False,False,False
ADGRL3,-1,0.128453205,0.0436156347858182,0.14059815,0.15580583,0.116196565,0.05918937,0.17047611,False,False,False,False,False
ADNP,-1,0.147506038,0.03131139213050211,0.13317469,0.19750679,0.14532183,0.11272528,0.1488016,False,False,False,False,False
ADNP2,-1,0.126889802,0.035636374627045324,0.13674772,0.16284582,0.11577591,0.07104156,0.148038,False,False,False,False,False
ADORA2B,-1,0.27033049179999996,0.3369841817266962,0.022446759,0.13976568,0.26713943,0.85031945,0.07198114,False,False,False,False,False
ADRA1A,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
AFF2,-1,0.07517581339999999,0.04060279242685093,0.13464591,0.06853257,0.09482226,0.03976059,0.038117737,False,False,False,False,False
AFF4,0,0.126306691,0.03577026923071632,0.11489283,0.1715473,0.11449229,0.079528965,0.15107207,False,True,False,False,False
AGAP2,-1,0.17780251019999999,0.20586369137142246,0.059089284,0.23306203,0.04695458,0.51617444,0.033732217,False,False,False,False,False
AGGF1,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
AGPAT1,-1,0.051890078165200006,0.06337265656482531,0.030953692,0.16167377,0.04337245,7.632826e-06,0.023442846,False,False,False,False,False
AGTPBP1,-1,0.19304757499999997,0.12570715618466038,0.065987505,0.1980575,0.24066818,0.3751799,0.08534479,False,False,False,False,False
AGTR1,-1,0.31774090200000005,0.19862331213666454,0.17146479,0.12885623,0.2346552,0.58326656,0.47046173,False,False,False,False,False
AHCTF1,-1,0.149260862,0.031312168024552695,0.15335895,0.1812761,0.16351464,0.09754012,0.1506145,False,False,False,False,False
AHCYL2,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
AHDC1,-1,0.123672732,0.028857673544348126,0.12315043,0.15884209,0.13153176,0.07866304,0.12617634,False,False,False,False,False
AHR,0,0.1231844348,0.043249670780741156,0.12973006,0.15792619,0.115636244,0.05337072,0.15925896,False,False,False,True,False
AHRR,-1,0.20043982800000001,0.04982610084982338,0.17244118,0.2621075,0.1800049,0.24300905,0.14463651,False,False,False,False,False
AIM2,-1,0.21651464799999998,0.1314530349666046,0.10965721,0.0656879,0.22174652,0.38184914,0.30363247,False,False,False,False,False
AK5,-1,0.15467777,0.028264923430567607,0.13048275,0.17596388,0.17529894,0.11775893,0.17388435,False,False,False,False,False
AKAP13,-1,0.216517627,0.13145351022468493,0.109659635,0.06569238,0.22174615,0.381855,0.30363497,False,False,False,False,False
ALX4,-1,0.16108246739999998,0.143710834338168,0.30149388,0.022497397,0.12329809,0.32331106,0.03481191,False,False,False,False,False
AMOTL1,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
ANK1,-1,0.149252925,0.051979650978272014,0.12065009,0.19154899,0.17476372,0.071422145,0.18787968,False,False,False,False,False
ANKIB1,-1,0.1471892836,0.061080846384070145,0.17743903,0.16528904,0.14442447,0.044916738,0.20387714,False,False,False,False,False
ANKRD30B,-1,0.15388279600000002,0.06527875449209398,0.10606998,0.23858728,0.19710754,0.07842226,0.14922692,False,False,False,False,False
ANKRD40,-1,0.14718927340000001,0.061080848025371656,0.17743903,0.165289,0.14442447,0.044916727,0.20387714,False,False,False,False,False
ANKRD50,-1,0.13749258,0.02520995653353353,0.12871353,0.18094723,0.11557344,0.12837784,0.13385086,False,False,False,False,False
ANLN,-1,0.1177231276,0.09244042259085494,0.19784229,0.15760073,0.19651349,0.008191976,0.028467152,False,False,False,False,False
ANO6,-1,0.1471892836,0.061080846384070145,0.17743903,0.16528904,0.14442447,0.044916738,0.20387714,False,False,False,False,False
ANOS1,-1,0.129253244,0.06049611321393084,0.20620681,0.13692172,0.14255527,0.123226956,0.037355464,False,False,False,False,False
ANXA11,-1,0.1592751026,0.12792411984622643,0.08255902,0.18093933,0.12311909,0.36864248,0.041115593,False,False,False,False,False
ANXA4,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
AP1S2,-1,0.20043983,0.04982609982451115,0.17244118,0.2621075,0.18000491,0.24300905,0.14463651,False,False,False,False,False
APBB1IP,0,0.17877579959999998,0.1424024499577779,0.051338304,0.33988062,0.27793127,0.011701604,0.2130272,False,False,False,False,True
APBB2,-1,0.12063368159999999,0.03763976860114808,0.12781936,0.1591165,0.11290762,0.060705528,0.1426194,False,False,False,False,False
APLP2,-1,0.11840857379999999,0.08488921650385862,0.054534875,0.113967806,0.25089827,0.13687982,0.035762098,False,False,False,False,False
APP,-1,0.1263066762,0.035770283053080845,0.114892736,0.17154732,0.11449229,0.079528965,0.15107207,False,False,False,False,False
AQP4,-1,0.07447549120000001,0.06774708967837996,0.11450334,0.050420687,0.17227365,0.009181943,0.025997836,False,False,False,False,False
ARFGEF1,-1,0.1471892836,0.061080846384070145,0.17743903,0.16528904,0.14442447,0.044916738,0.20387714,False,False,False,False,False
ARFGEF3,-1,0.2076964082,0.16388358326546715,0.098870195,0.19396967,0.20684473,0.4789037,0.059893746,False,False,False,False,False
ARHGAP12,0,0.13244224999999998,0.03463087657094316,0.11767349,0.17436858,0.12871704,0.08513926,0.15631288,False,False,False,True,False
ARHGAP20,-1,0.13570590948,0.24263267136763184,0.017240314,0.04877603,0.0047029434,0.5686199,0.03919036,False,False,False,False,False
ARHGAP24,0,0.15479552800000002,0.06974005338114654,0.14500096,0.20898168,0.17569473,0.03892031,0.20537996,False,False,True,False,False
ARHGAP26,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
ARHGAP42,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
ARHGAP6,-1,0.15958593,0.029803151495666532,0.13722083,0.20762728,0.15920462,0.13236657,0.16151035,False,False,False,False,False
ARHGEF28,-1,0.1584429072,0.04091043702248974,0.12958825,0.21746857,0.18485005,0.123823166,0.1364845,False,False,False,False,False
ARID5B,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
ARL1,-1,0.095489479494,0.10588269410082297,0.00029332447,0.08618508,0.27396187,0.08203428,0.034972843,False,False,False,False,False
ARL4C,-1,0.159268914,0.12790977463647601,0.08256242,0.18094052,0.12311736,0.3686084,0.04111587,False,False,False,False,False
ARMC2,-1,0.159585926,0.029803151172812754,0.13722083,0.20762728,0.15920462,0.13236657,0.16151033,False,False,False,False,False
ARMC3,-1,0.1725516022,0.16685910904835202,0.13779797,0.017865496,0.015210005,0.3199883,0.37189624,False,False,False,False,False
ARMCX4,-1,0.14718927340000001,0.061080848025371656,0.17743903,0.165289,0.14442447,0.044916727,0.20387714,False,False,False,False,False
ARNT2,-1,0.20043983,0.04982610930811977,0.17244118,0.2621075,0.18000488,0.24300908,0.14463651,False,False,False,False,False
ARNTL,-1,0.16964841,0.05934515399271157,0.14343579,0.24495563,0.18623821,0.08534424,0.18826818,False,False,False,False,False
ARSG,-1,0.30521430720000003,0.24672966613213512,0.077264726,0.30867288,0.24433915,0.71910435,0.17669043,False,False,False,False,False
ARSJ,0,0.1292535578,0.06049615149757689,0.206207,0.13692176,0.14255531,0.123228274,0.037355445,False,False,True,False,False
ARX,0,0.11841131539999998,0.08488981108050656,0.054535,0.11396822,0.25089785,0.13689357,0.035761937,False,False,False,False,True
ASAP1,-1,0.186164238,0.07064884514307838,0.1380181,0.22448118,0.17982069,0.28371507,0.10478615,False,False,False,False,False
ASCC1,-1,0.118408169,0.08488913317607034,0.05453486,0.113968045,0.2508983,0.13687764,0.035762,False,False,False,False,False
ASCL1,-1,0.09033320122,0.08110045795628688,0.095710054,0.11290207,0.21050335,0.0028429811,0.029707551,False,False,False,False,False
ATF2,-1,0.15352173,0.03980385589915379,0.13074322,0.20198895,0.16028096,0.0992364,0.17535912,False,False,False,False,False
ATF7IP2,-1,0.14718927340000001,0.061080848025371656,0.17743903,0.165289,0.14442447,0.044916727,0.20387714,False,False,False,False,False
ATG10,-1,0.126889802,0.035636374627045324,0.13674772,0.16284582,0.11577591,0.07104156,0.148038,False,False,False,False,False
ATOH7,-1,0.11840804479999997,0.08488906025998866,0.054535124,0.11396788,0.25089827,0.13687703,0.03576192,False,False,False,False,False
ATOH8,-1,0.01307927429258,0.01410723237021515,0.0032737646,0.032710984,0.0063939677,6.121629e-07,0.023017043,False,False,False,False,False
ATP11C,-1,0.20394439600000003,0.23039470178099616,0.16038081,0.016656851,0.23835719,0.5804388,0.023888329,False,False,False,False,False
ATP1A2,-1,0.088272024,0.08367348929273075,0.23084311,0.02379123,0.09361685,0.044162054,0.048946876,False,False,False,False,False
ATP1B3,-1,0.148511502,0.042505011560248634,0.16358817,0.18935895,0.14609846,0.07763486,0.16587707,False,False,False,False,False
ATP2B4,-1,0.14037468400000003,0.0636022000438462,0.12537707,0.18977432,0.17332502,0.03541803,0.17797898,False,False,False,False,False
ATP6V0C,-1,0.13451074799999999,0.10015701368327518,0.02646966,0.13456795,0.24935657,0.2183716,0.04378796,False,False,False,False,False
ATP8B1,-1,0.145416752,0.06865601463657223,0.2218236,0.13482103,0.15975037,0.17421845,0.03647031,False,False,False,False,False
ATRNL1,-1,0.136293938,0.040704961726354315,0.12462617,0.18414901,0.14589953,0.07427864,0.15251634,False,False,False,False,False
B3GALT1,-1,0.13460220299999998,0.09359359117783543,0.18815072,0.16706853,0.048157815,0.02608609,0.24354786,False,False,False,False,False
B3GAT2,-1,0.21651552000000002,0.13145072556733664,0.10965753,0.06569266,0.22174859,0.3818462,0.30363262,False,False,False,False,False
B3GLCT,-1,0.1471892836,0.061080846384070145,0.17743903,0.16528904,0.14442447,0.044916738,0.20387714,False,False,False,False,False
B4GALT6,-1,0.1547955328,0.06974006779700168,0.14500096,0.20898172,0.17569473,0.038920294,0.20537996,False,False,False,False,False
BACH1,-1,0.13278291399999997,0.04307411493740968,0.12859057,0.1699569,0.16434318,0.0621508,0.13887312,False,False,False,False,False
BACH2,-1,0.1370830108,0.028825787949712897,0.108789794,0.18563683,0.12701616,0.12949345,0.13447882,False,False,False,False,False
BARX2,-1,0.1292532314,0.06049610823027002,0.20620675,0.1369218,0.14255534,0.123226814,0.037355453,False,False,False,False,False
BASP1,-1,0.119505215,0.029197092410600582,0.13156165,0.14813057,0.13723703,0.075727545,0.10486928,False,False,False,False,False
BAZ1A,-1,0.02659138565011072,0.04069676777066138,8.007975e-05,0.0087844385,0.09656997,5.535969e-13,0.02752244,False,False,False,False,False
BBX,-1,0.12975778,0.03414646763384684,0.10353354,0.1810949,0.12963855,0.09458543,0.13993648,False,False,False,False,False
BCL11A,-1,0.19306825879999998,0.05679601575624761,0.19959448,0.20113634,0.17517439,0.115756564,0.27367952,False,False,False,False,False
BCL11B,-1,0.14925292299999998,0.05197965117011988,0.120650075,0.19154899,0.17476372,0.07142215,0.18787968,False,False,False,False,False
BCL6,-1,0.14718927340000001,0.061080848025371656,0.17743903,0.165289,0.14442447,0.044916727,0.20387714,False,False,False,False,False
BCLAF1,0,0.1231844348,0.043249670780741156,0.12973006,0.15792619,0.115636244,0.05337072,0.15925896,False,True,False,False,False
BEND4,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
BEX1,-1,0.1198995284,0.10680855289450097,0.2472159,0.020621872,0.06485784,0.22332484,0.04347719,False,False,False,False,False
BEX2,-1,0.11336494099999998,0.054965263975156206,0.07323564,0.11976254,0.1746133,0.155747,0.043466225,False,False,False,False,False
BEX3,-1,0.1292532448,0.06049610425570034,0.20620675,0.1369218,0.14255536,0.12322685,0.037355464,False,False,False,False,False
BHLHE40,1,0.14541697760000002,0.06865619734871185,0.22182386,0.13482088,0.15975024,0.17421958,0.036470328,False,False,False,False,True
BHLHE41,-1,0.01307940715134,0.01410741566452592,0.0032739204,0.032711532,0.0063938773,6.120567e-07,0.023017094,False,False,False,False,False
BICDL1,-1,0.1471892836,0.061080846384070145,0.17743903,0.16528904,0.14442447,0.044916738,0.20387714,False,False,False,False,False
BMPER,-1,0.13984358300000002,0.027354871657766372,0.118762,0.17384668,0.109036885,0.13687988,0.16069247,False,False,False,False,False
BNC1,-1,0.45758722399999996,0.25089821620572533,0.26878136,0.30605748,0.26506448,0.8081494,0.6398834,False,False,False,False,False
BOC,-1,0.31774084,0.19862175470309035,0.17146672,0.12885666,0.2346571,0.5832664,0.47045732,False,False,False,False,False
BRCA1,-1,0.1292532576,0.06049613145968097,0.20620683,0.13692181,0.14255537,0.123226814,0.037355464,False,False,False,False,False
BRF1,-1,0.20043983599999998,0.049826105093666806,0.17244121,0.2621075,0.18000488,0.24300908,0.14463651,False,False,False,False,False
BRI3,-1,0.01307937018982,0.014107315940244345,0.0032738799,0.03271125,0.006393989,6.120491e-07,0.02301712,False,False,False,False,False
BRINP1,-1,0.20043983399999998,0.04982610725749383,0.17244118,0.2621075,0.1800049,0.24300908,0.14463651,False,False,False,False,False
BRINP3,-1,0.14381201000000002,0.050873818590936835,0.10398701,0.20891166,0.17718442,0.08537551,0.14360145,False,False,False,False,False
BRIP1,-1,0.11840834239999998,0.08488911660641486,0.054535072,0.11396799,0.25089827,0.13687836,0.03576202,False,False,False,False,False
BSN,-1,0.1198966888,0.10680693462887413,0.24721554,0.020621924,0.06485344,0.2233159,0.04347664,False,False,False,False,False
BTBD9,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
BTC,-1,0.0882760406,0.08367743041581105,0.2308481,0.023792865,0.09364328,0.044149242,0.048946716,False,False,False,False,False
BUB1B,-1,0.1471892814,0.06108085098861509,0.17743903,0.16528904,0.14442447,0.044916727,0.20387714,False,False,False,False,False
