Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB00675,Humans,False,"['ESR2', 'PRKCB']",2,0.05943274194999995,0.031104563505004748,1.0
DB01049,Humans,True,"['ADRA1A', 'ADRA1B', 'ADRB1', 'DRD2', 'HTR1E', 'HTR1F', 'HTR2A', 'HTR2C', 'HTR4']",9,0.024215415748888875,0.012459344154101866,0.8643157352404901
DB13345,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRB1', 'DRD2', 'HTR1E', 'HTR1F', 'HTR2A', 'HTR2C', 'HTR4']",9,0.024215415748888875,0.012459344154101866,0.8643157352404901
DB11273,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRB1', 'HTR1E', 'HTR1F', 'HTR2A', 'HTR2C', 'HTR4']",8,0.025521472712499986,0.013018670535934838,0.8588354457538201
DB09283,Humans,False,"['PDE10A', 'PDE11A', 'PDE1C', 'PDE3A', 'PDE4B', 'PDE4D', 'PDE5A', 'PDE8A', 'PDE8B']",9,0.023325362039999947,0.014744815399470833,0.8325472356293628
DB13025,Humans,False,"['ADRA1A', 'ADRA1B', 'DRD2', 'HTR1E', 'HTR1F', 'HTR2A', 'HTR2C', 'HTR4']",8,0.024601064317499987,0.012193284157874512,0.8278623368309866
DB01239,Humans,False,"['DRD2', 'HRH1', 'HTR1E', 'HTR1F', 'HTR2A', 'HTR2A', 'HTR2C', 'HTR4']",8,0.021890934969999977,0.014323023790355825,0.7366624608508406
DB04855,Humans,False,"['ADRA1A', 'ADRA1B', 'CACNA1C', 'CACNA1D', 'KCNJ3', 'KCNJ4']",6,0.024901770046666633,0.012029175992306733,0.7257132937852525
DB00346,Humans,False,"['ADRA1A', 'ADRA1A', 'ADRA1B', 'ADRA1B']",4,0.02981341114,0.0124161648757657,0.7094158706368274
DB09167,Humans,False,"['ADRA1A', 'ADRA1B', 'CHRM2', 'CHRM5', 'HRH1', 'HTR2A']",6,0.022742083329999968,0.014347067012223469,0.6627734562652998
DB09195,Humans,False,"['ADRA1A', 'ADRA1B', 'HRH1', 'HTR2A', 'HTR2C']",5,0.024658594475999978,0.0153364401650921,0.6560131661787328
DB11278,Humans,False,"['ADRA1A', 'ADRA1B', 'ADRB1', 'ADRB1']",4,0.02547181917,0.0135019944998432,0.6061068519913545
DB00477,Humans,False,"['ADRA1A', 'ADRA1B', 'DRD2', 'HRH1', 'HTR2A']",5,0.02226791396399998,0.01493746193247028,0.5924118975206452
DB00277,Humans,False,"['HDAC2', 'PDE3A', 'PDE4B', 'PDE5A']",4,0.024755909429999976,0.015176984892478975,0.5890716415917605
DB00273,Humans,False,"['CA4', 'CACNA1C', 'CACNA1D', 'GABRA1', 'GRIK1', 'GRIK2', 'GRIK3', 'SCN1A']",8,0.017488062305999988,0.013390879957988638,0.5884992592370207
DB01136,Humans,False,"['ADRA1A', 'ADRA1A', 'ADRA1B', 'ADRB1']",4,0.02414310319,0.01220697754156325,0.5744897988687052
DB01427,Humans,False,"['PDE3A', 'PDE4B', 'PDE4D']",3,0.027851743906666667,0.019802051485885066,0.573947615233693
DB00210,Humans,False,"['JUN', 'RARB', 'RARG', 'RXRA', 'TLR2']",5,0.02132981678399996,0.011017632339361599,0.5674549154090279
