gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A1CF,-1,0.181547234786,0.36471376265742206,0.025992554,0.0099216625,0.038115866,0.8334474,0.00025869143,False,False,False,False,False
AADACL2-AS1,-1,0.1465547709,0.30113375207379584,0.0062945415,0.038889162,0.0016170517,0.0014579993,0.6845151,False,False,False,False,False
ABCA1,0,0.13184510417971002,0.20505876617978339,0.15284304,0.0033150525,0.48088244,7.0839855e-07,0.02218428,False,False,False,False,True
ABCA12,-1,0.0150828344842,0.03250531690094358,0.0013261801,0.00082422484,0.0732216,3.3163873e-05,9.003608e-06,False,False,False,False,False
ABCA13,-1,0.342603702,0.1690083229224905,0.36574814,0.14007576,0.31845015,0.60469216,0.2840523,False,False,False,False,False
ABCA8,-1,0.3324735594,0.32332909383013053,0.06666328,0.21469001,0.029006097,0.62347025,0.72853816,False,False,False,False,False
ABCB11,-1,0.23067473559999999,0.2774587622711548,0.15292443,0.05056823,0.24922667,0.6970781,0.003576248,False,False,False,False,False
ABCC12,-1,0.0655413376,0.051632646928384034,0.10980822,0.012362795,0.12974268,0.048524756,0.027268237,False,False,False,False,False
ABCC3,-1,0.02281165188,0.030393620689545243,0.07314871,0.0044656484,0.029916445,0.0010307133,0.0054967427,False,False,False,False,False
ABCF2,-1,0.04375116968,0.046675425046069544,0.028333379,0.0032226744,0.06695311,0.006459165,0.11378752,False,False,False,False,False
ABHD12B,-1,0.091267684005,0.06667821055246596,0.13116223,0.040733125,0.15046157,7.3025025e-05,0.13390847,False,False,False,False,False
ABHD14A,-1,0.30741141499999997,0.303701927448178,0.17372438,0.17590408,0.37605584,0.012147925,0.79922485,False,False,False,False,False
ABI3BP,-1,0.11471171374438671,0.17104243575675893,0.0019916487,0.3844435,0.18712342,2.193323e-11,3.338597e-16,False,False,False,False,False
ABL1,-1,0.0660989016,0.0540367156282211,0.08056768,0.061658274,0.14999989,0.01892894,0.019339724,False,False,False,False,False
ABL2,-1,0.09361939711282227,0.10287868920094247,0.06269631,2.5564104e-08,0.20786683,0.19753382,7.426244e-15,False,False,False,False,False
ACMSD,-1,0.024253103893097285,0.0355435197511821,0.079759754,6.0382627e-07,0.0011123816,3.9216422e-11,0.04039278,False,False,False,False,False
ACSBG1,-1,0.06400931600000001,0.054242209276434514,0.009801604,0.05576363,0.15272251,0.067426056,0.03433278,False,False,False,False,False
ACSL3,-1,0.40781078800000004,0.06637435594283132,0.34798437,0.3713566,0.36683473,0.504859,0.44801924,False,False,False,False,False
ACSM6,-1,0.075081399514874,0.13736003659506482,0.05744892,0.0011672075,0.3167893,1.4609666e-06,1.0910777e-07,False,False,False,False,False
