gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
A2M,0,0.06351565940000001,0.027470814475727433,0.051221598,0.111406684,0.043810785,0.05012319,0.06101604,True,False,False,False,False
A4GALT,0,0.036928362000000006,0.010833774918347206,0.046820007,0.025978245,0.044237047,0.043257978,0.024348533,False,False,False,False,True
AAAS,0,0.025063684399999998,0.015468836433674278,0.018060956,0.028092444,0.004542764,0.027881918,0.04674034,False,True,False,False,False
AAR2,0,0.0313371966,0.022184938703201186,0.069502614,0.024042724,0.019071722,0.013807859,0.030261064,False,False,False,False,True
AATK,0,0.022779962799999998,0.007525738404812561,0.024852162,0.014799167,0.016439956,0.033559907,0.024248622,False,True,False,False,False
ABCA2,0,0.0339713368,0.017067915114625326,0.022271644,0.03806244,0.015544983,0.05989608,0.034081537,False,False,False,True,False
ABCA3,0,0.0335251358,0.010716624859069213,0.036665864,0.030862432,0.049353488,0.01994312,0.030800775,False,False,False,True,False
ABCA5,0,0.022082519000000002,0.010786197383280866,0.020814031,0.030133538,0.004558954,0.02331903,0.031587042,False,False,True,False,False
ABCA6,0,0.04235176659999999,0.023344281816722014,0.017216021,0.079064764,0.03439342,0.032471113,0.048613515,False,False,False,True,False
ABCB1,0,0.0218713618,0.01408015498856123,0.013735362,0.03815652,0.002076979,0.026699245,0.028688703,False,True,False,False,False
ABCB9,0,0.04878598099999999,0.01233508075333222,0.054336008,0.04627856,0.06437206,0.030665757,0.04827752,False,True,False,False,False
ABCC4,0,0.026310364999999995,0.00578883213220361,0.030008344,0.018204361,0.02888454,0.03204144,0.02241314,False,False,False,True,False
ABCE1,0,0.0373543494,0.019417173503179737,0.04785825,0.057834417,0.047042333,0.022374704,0.011662043,False,False,True,False,False
ABCF2,0,0.00401614118,0.0036462236159630072,0.004525423,0.0018303823,0.0009427691,0.002688585,0.0100935465,False,False,False,True,False
ABCG1,0,0.019987631000000002,0.0068229876937494546,0.018002337,0.019050803,0.016234333,0.03184079,0.014809892,False,False,False,False,True
ABCG2,0,0.0546177292,0.06589394463160801,0.012084942,0.009046771,0.16827232,0.05276267,0.030921943,True,False,False,False,False
ABHD12,0,0.042209353,0.015428688452033148,0.056553528,0.058163986,0.020997072,0.038226753,0.037105426,False,False,True,False,False
ABHD13,0,0.046675721399999995,0.013972382405868079,0.04217914,0.050021455,0.067437276,0.02892793,0.044812806,False,True,False,False,False
ABHD17B,0,0.0548596368,0.02322592622274882,0.068952516,0.08903664,0.036151536,0.03863734,0.041520152,False,False,False,False,True
ABHD4,0,0.021184981999999998,0.00673779717130458,0.023308203,0.025877539,0.020641487,0.02626764,0.009830041,False,True,False,False,False
ABHD5,0,0.032425612000000006,0.018037507129133438,0.0487851,0.03912609,0.047792673,0.015896557,0.01052764,True,False,False,False,False
ABI1,0,0.0784361532,0.07679462574801654,0.029065859,0.018631991,0.20855564,0.05338169,0.082545586,False,True,False,False,False
ABI2,0,0.030926698000000002,0.01498911262466019,0.030053237,0.037126865,0.051828746,0.024082074,0.011542568,False,True,False,False,False
ABL1,0,0.0367829544,0.017199998335910568,0.028650567,0.031524602,0.030320603,0.02608501,0.06733399,False,False,True,False,False
ABLIM3,0,0.0449167614,0.03398690859486699,0.034194406,0.028722866,0.10286766,0.015198252,0.043600623,False,False,False,False,True
ABO,0,0.0343988662,0.01801403413397358,0.03101664,0.018588742,0.056153934,0.016383478,0.049851537,True,False,False,False,False
