,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.09006997449500895,0.04246452149902799
1,Chandelier,1,0.06502934155888801,0.04099123728157727
2,Chandelier,2,0.06387205955256117,0.04418073059117081
3,Chandelier,3,0.07909506594508789,0.052535002583429656
4,Chandelier,4,0.09622523743232998,0.11758944611001357
5,L2.3.IT,0,0.08303726031938258,0.030069056421132116
6,L2.3.IT,1,0.0948336962687931,0.0874416497775053
7,L2.3.IT,2,0.051731905482847396,0.132930093299569
8,L2.3.IT,3,0.08270279387048955,0.0924682190855256
9,L2.3.IT,4,0.06779374361465945,0.04807234903785269
10,L4.IT,0,0.0631461579434055,0.06460469118835457
11,L4.IT,1,0.09332815416773772,0.12623611141018307
12,L4.IT,2,0.0956155861307727,0.038617437031901986
13,L4.IT,3,0.051742892991233,0.06942032271940897
14,L4.IT,4,0.10885649547491727,0.1148801740143853
15,L5.6.NP,0,0.058742725937498075,0.06297292042154548
16,L5.6.NP,1,0.055350988150711586,0.04561824969972406
17,L5.6.NP,2,0.05411428714633972,0.04335741041734321
18,L5.6.NP,3,0.0564679828652545,0.06769575129767574
19,L5.6.NP,4,0.04658755671468542,0.043062659802694234
20,L5.ET,0,0.06296069001268861,0.09527827886190122
21,L5.ET,1,0.09895446697013686,0.03418104494996416
22,L5.ET,2,0.06920508695345139,0.03450184659681595
23,L5.ET,3,0.10247442321728314,0.050019478822519614
24,L5.ET,4,0.09840702332757006,0.0448937722144873
25,L5.IT,0,0.10505357455216263,0.035571044997350004
26,L5.IT,1,0.10636111357726832,0.11743392762756788
27,L5.IT,2,0.09469492357027226,0.05227345774868502
28,L5.IT,3,0.06668873450182729,0.05737068709914612
29,L5.IT,4,0.11269991104149069,0.07804237508147395
30,L6.CT,0,0.09579663793383303,0.09908592019555958
31,L6.CT,1,0.07555161736108398,0.0844996452560923
32,L6.CT,2,0.06403127268318219,0.05486629017359802
33,L6.CT,3,0.08145428403070246,0.04553890563766062
34,L6.CT,4,0.1603772843323196,0.06130079602608077
35,L6.IT.Car3,0,0.10250310876404746,0.026364836761828922
36,L6.IT.Car3,1,0.10510750739645258,0.12064715723905911
37,L6.IT.Car3,2,0.09950124196028647,0.08727882117848067
38,L6.IT.Car3,3,0.0883834855289025,0.06271043137770331
39,L6.IT.Car3,4,0.11076718059414342,0.05328760795564147
40,L6.IT,0,0.07187899872966963,0.040596611611719416
41,L6.IT,1,0.1307049338020071,0.031377939733066726
42,L6.IT,2,0.07164406268041147,0.06940129285820826
43,L6.IT,3,0.08991920877434036,0.16718817993683605
44,L6.IT,4,0.09441259673922649,0.0685274130735526
45,L6b,0,0.061189285399452106,0.09905716879057895
46,L6b,1,0.07389406269373246,0.06667812018705925
47,L6b,2,0.06281793376622286,0.08072680880823627
48,L6b,3,0.14283802302976698,0.1079286848969426
49,L6b,4,0.061032245555287704,0.08182298805179469
50,Lamp5.Lhx6,0,0.07843289460585925,0.05524386941470842
51,Lamp5.Lhx6,1,0.07401534750010128,0.03954141247943591
52,Lamp5.Lhx6,2,0.12608552685614902,0.06367773642517396
53,Lamp5.Lhx6,3,0.07127149800879111,0.06749285515617456
54,Lamp5.Lhx6,4,0.11018111220874525,0.18953236450221553
55,Lamp5,0,0.1318868602655337,0.045983924550492467
56,Lamp5,1,0.06971148022673097,0.03251300284374202
57,Lamp5,2,0.08036436019103149,0.099795684023219
58,Lamp5,3,0.07270043419294973,0.13003196538344572
59,Lamp5,4,0.0837796181047484,0.03957375575250323
60,Pax6,0,0.0512485586329909,0.010808552186560266
61,Pax6,1,0.07204500236037832,0.03922812366770106
62,Pax6,2,0.096273599567174,0.04509869760354793
63,Pax6,3,0.06286075400232986,0.028451693915898833
64,Pax6,4,0.0464455860964747,0.06471550399697909
65,Pvalb,0,0.07888831634081735,0.059321406812048526
66,Pvalb,1,0.0575536107569399,0.05281231566303683
67,Pvalb,2,0.05424801944796428,0.05596284947338768
68,Pvalb,3,0.0644246557887877,0.06960160292434255
69,Pvalb,4,0.10734720604450834,0.021859450856222512
70,Sncg,0,0.152828678853432,0.06712695569229643
71,Sncg,1,0.10982637687643856,0.06567228197090366
72,Sncg,2,0.13754651523610553,0.05263022700848051
73,Sncg,3,0.13796957571170265,0.050022650049412115
74,Sncg,4,0.1418941070411711,0.07376662698049025
75,Sst,0,0.09281094529031975,0.04506548015204069
76,Sst,1,0.0856176018218636,0.03118741311157328
77,Sst,2,0.08117709052735972,0.054692659759640994
78,Sst,3,0.07110565533024868,0.09860866050493415
79,Sst,4,0.0858678810920727,0.04510322454659842
80,Vip,0,0.06794268183762209,0.044526027165542124
81,Vip,1,0.08561300579071426,0.06245588723930399
82,Vip,2,0.06250905581013641,0.06573823403040183
83,Vip,3,0.10503995315441124,0.060151607460809664
84,Vip,4,0.13179541414603596,0.05383568881910532
