Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB00273,Humans,False,"['CA2', 'CACNA1D', 'CACNB1', 'CACNB2', 'CACNB4', 'GRIK1', 'GRIK2', 'GRIK3', 'GRIK4', 'SCN1A', 'SCN2A', 'SCN8A', 'SCN9A']",13,0.2287602931938461,0.07769590384860771,1.0
DB09089,Humans,False,"['CACNA1A', 'CACNA1D', 'CACNB1', 'CACNB2', 'CACNB4', 'KCNMA1', 'KCNMB2', 'KCNMB3', 'KCNMB4', 'KCNN2', 'KCNN3', 'OPRM1']",12,0.21599241073883332,0.08139426122394212,0.9071451732633957
DB00228,Humans,True,"['CACNA1A', 'CACNA1D', 'CACNA1E', 'CACNA2D4', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG3', 'GABRA2', 'GABRA4', 'GABRB1', 'GABRB2', 'GABRB3']",13,0.19047669507692302,0.07471479328116531,0.8326475386859097
DB09283,Humans,False,"['PDE10A', 'PDE11A', 'PDE1A', 'PDE4B', 'PDE4D', 'PDE6B', 'PDE8B', 'PDE9A']",8,0.24160680738803747,0.060913446063902275,0.8285177926025181
DB00398,Humans,False,"['FGFR1', 'FLT1', 'FLT3', 'PDGFRB']",4,0.3303748354999999,0.10200797266271035,0.8010961322052441
DB00252,Humans,True,"['CACNA1A', 'CACNA1D', 'CACNB1', 'CACNB2', 'CACNB4', 'SCN1A', 'SCN2A', 'SCN8A']",8,0.23348243079999995,0.07335821557150765,0.800657689529422
DB01268,Humans,False,"['CSF1R', 'FLT1', 'FLT3', 'PDGFRA', 'PDGFRB']",5,0.28377362052,0.1148908938011834,0.7693158898601162
DB01189,Humans,True,"['ATP2B4', 'ATP2C1', 'GABRA2', 'GABRA4', 'GABRB1', 'GABRB2', 'GABRB3', 'GRIA1']",8,0.21897400725,0.07628472630472741,0.7509054197828059
DB04855,Humans,False,"['ADRA1A', 'CACNA1D', 'CACNB1', 'CACNB2', 'CACNB4', 'KCND3', 'KCNJ3', 'KCNK2', 'SLC8A1']",9,0.2025182027111111,0.07004130389320251,0.7366021778603143
DB09085,Humans,False,"['RYR2', 'SCN1A', 'SCN2A', 'SCN8A', 'SCN9A']",5,0.26456766075999993,0.08144092469805057,0.7172481536261887
