Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB00273,Humans,False,"['CA2', 'CA4', 'CACNA1C', 'CACNA1D', 'CACNB2', 'CACNB4', 'GRIK1', 'GRIK2', 'SCN11A', 'SCN2A', 'SCN3A', 'SCN7A', 'SCN9A']",13,0.06509927320307692,0.0371306983076522,1.0
DB11148,Humans,True,"['CACNA1B', 'CACNA1C', 'CACNA1D', 'CACNA2D1', 'CACNA2D3', 'CACNB2', 'CACNB4', 'CACNG4', 'KCNJ8']",9,0.06338477937555553,0.03194344749770354,0.8101369146080966
DB00228,Humans,True,"['CACNA1B', 'CACNA1C', 'CACNA1D', 'CACNA2D1', 'CACNA2D3', 'CACNB2', 'CACNB4', 'CACNG4', 'GABRA4', 'GABRA5', 'GABRB1', 'GABRB2']",12,0.05265119209233332,0.029807054799154898,0.7770536693165893
DB01395,Humans,False,"['AR', 'NR3C2', 'PGR']",3,0.10060797519999999,0.04067279888415027,0.7424124049705617
DB09079,Humans,False,"['FGFR1', 'FGFR2', 'FGFR3', 'FLT1', 'KDR']",5,0.07651327507999996,0.037788432856194695,0.7289101168221902
DB04855,Humans,False,"['CACNA1C', 'CACNA1D', 'CACNB2', 'CACNB4', 'KCNJ3', 'KCNQ1', 'SLC8A1']",7,0.06407216402571426,0.029592808310178628,0.7222218050916563
DB09089,Humans,False,"['CACNA1C', 'CACNA1D', 'CACNB2', 'CACNB4', 'KCNMA1', 'KCNMB2', 'KCNMB3', 'KCNMB4', 'KCNN2', 'KCNN3', 'OPRM1']",11,0.050931378659818144,0.03354151505193201,0.7196709272477111
DB08896,Humans,False,"['ABL1', 'FGFR1', 'FGFR2', 'FLT1', 'KDR', 'KIT', 'NTRK1', 'TEK']",8,0.059229469939999974,0.028283474785155974,0.7137317613166239
DB09078,Humans,False,"['FGFR1', 'FGFR2', 'FGFR3', 'FLT1', 'KDR', 'KIT']",6,0.06758818581999997,0.03616743998591162,0.7053401380819065
DB01406,Humans,False,"['AR', 'ESR1', 'PGR']",3,0.09303847033333335,0.0562062683712156,0.6865550606464474
