,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.06795802225366226,0.03827575312907099
1,Chandelier,1,0.07695588826823703,0.028525009354324372
2,Chandelier,2,0.047687122384547274,0.044009777143009875
3,Chandelier,3,0.12621453455801573,0.03438837817550715
4,Chandelier,4,0.03677902999728657,0.04151870097382683
5,L2.3.IT,0,0.020255120919674425,0.02748780283042371
6,L2.3.IT,1,0.023946745346996028,0.014552628122953472
7,L2.3.IT,2,0.020975587529219873,0.05446774433842558
8,L2.3.IT,3,0.049932698306528175,0.015432072646322705
9,L2.3.IT,4,0.022484734755542714,0.020348525584338948
10,L4.IT,0,0.03768703487782894,0.07731576991316172
11,L4.IT,1,0.06625797108652971,0.0199521158033783
12,L4.IT,2,0.043982335510301916,0.051048775119539244
13,L4.IT,3,0.07275739473991791,0.0517088022383365
14,L4.IT,4,0.05425259917046572,0.040423416939767774
15,L5.6.NP,0,0.055005895868579596,0.049659507468213945
16,L5.6.NP,1,0.06775103441876143,0.015973325652301303
17,L5.6.NP,2,0.04175595795283733,0.009635646003241821
18,L5.6.NP,3,0.025241790919735836,0.036565773659943915
19,L5.6.NP,4,0.0886827147675354,0.018914834403504655
20,L5.ET,0,0.04224327261206964,0.03008296732275568
21,L5.ET,1,0.03584192218346674,0.028999446400370492
22,L5.ET,2,0.06232578797094951,0.015996168382122464
23,L5.ET,3,0.08689421972263223,0.05286394915536573
24,L5.ET,4,0.03338576049723738,0.0174132619296593
25,L5.IT,0,0.04578916914559068,0.018395814984291124
26,L5.IT,1,0.11759797976822253,0.0638358941931532
27,L5.IT,2,0.2043895390724562,0.01697639143489216
28,L5.IT,3,0.026067108008987074,0.0508746248988432
29,L5.IT,4,0.07842693960426275,0.025786326427157807
30,L6.CT,0,0.08141678348570705,0.028144420303835994
31,L6.CT,1,0.07746560037116437,0.06513087260258259
32,L6.CT,2,0.059015576920885784,0.016012577251640334
33,L6.CT,3,0.089038643240311,0.02170426966800878
34,L6.CT,4,0.04631047415549702,0.028732946652248386
35,L6.IT.Car3,0,0.07046282654857208,0.04024573681787069
36,L6.IT.Car3,1,0.07638465340849786,0.04988315415291023
37,L6.IT.Car3,2,0.07645787337411948,0.015338812355712661
38,L6.IT.Car3,3,0.04501530256237699,0.039948381344287166
39,L6.IT.Car3,4,0.06631274683926464,0.024719441523027907
40,L6.IT,0,0.029740167931702997,0.1076858324845914
41,L6.IT,1,0.04588849403512202,0.02086016517367551
42,L6.IT,2,0.04070278554741477,0.027421731603123497
43,L6.IT,3,0.0724214906070663,0.026287408395229417
44,L6.IT,4,0.03850917106251215,0.030908266046792615
45,L6b,0,0.032153674643702265,0.02756451829113709
46,L6b,1,0.03857702618927346,0.02087824184314865
47,L6b,2,0.02460049421733037,0.02596579835718607
48,L6b,3,0.08864687588038016,0.01673876416270617
49,L6b,4,0.04806772442137377,0.016134896930697435
50,Lamp5.Lhx6,0,0.052179591784848524,0.02043251021443271
51,Lamp5.Lhx6,1,0.0488341874010673,0.04068941009239516
52,Lamp5.Lhx6,2,0.09805656570801315,0.015670102187372102
53,Lamp5.Lhx6,3,0.06547539021380411,0.022674202413497904
54,Lamp5.Lhx6,4,0.10185619245620851,0.07188677457545584
55,Lamp5,0,0.10034727315553296,0.052664716155231814
56,Lamp5,1,0.17066626146913091,0.01968893281200182
57,Lamp5,2,0.06772420070932561,0.026650215735114183
58,Lamp5,3,0.03845650755262686,0.05281485983456427
59,Lamp5,4,0.10028520649205372,0.14574658646046584
60,Pax6,0,0.0777370571721589,0.10924877146888531
61,Pax6,1,0.0836496450589681,0.05166195455314253
62,Pax6,2,0.06902955604233345,0.023084236028297532
63,Pax6,3,0.05147801274086169,0.040632663574705935
64,Pax6,4,0.10953855434894082,0.025111414253594498
65,Pvalb,0,0.13910563758822464,0.03629567348844662
66,Pvalb,1,0.1011494617261122,0.019508054609299913
67,Pvalb,2,0.07565429202434333,0.02513659109524989
68,Pvalb,3,0.11192424050229421,0.033457995502717254
69,Pvalb,4,0.17234806573169628,0.05564352648896017
70,Sncg,0,0.05509751198512467,0.043973789776342975
71,Sncg,1,0.20079889589527541,0.05157443498194272
72,Sncg,2,0.1484240118564047,0.04289070480081716
73,Sncg,3,0.04253019136067832,0.08524445536396844
74,Sncg,4,0.0575195383293794,0.1401448236215878
75,Sst,0,0.09081540288088151,0.034661391839406606
76,Sst,1,0.1596321068139246,0.027362118915708836
77,Sst,2,0.06705821917856249,0.03439599578565647
78,Sst,3,0.05666089683351107,0.011730886978452936
79,Sst,4,0.04512895329046625,0.019129014096230967
80,Vip,0,0.1430530516846563,0.018386349428851867
81,Vip,1,0.06216687427085092,0.021755221473608203
82,Vip,2,0.04093299046191153,0.024798641246701857
83,Vip,3,0.21472566484318087,0.020700047223882946
84,Vip,4,0.15482830160228378,0.03362133418879056
