Drug ID,Species,BBB,Genes,Num Genes,Mean Mean,Mean STD,Drug Relevance Score
DB05015,Humans,False,"['HDAC2', 'HDAC3', 'HDAC9']",3,0.325456763,0.12171668881851254,1.0
DB06603,Humans,False,"['HDAC2', 'HDAC3', 'HDAC9']",3,0.325456763,0.12171668881851254,1.0
DB06637,Humans,False,"['KCNA1', 'KCNA2', 'KCNB2', 'KCNC2']",4,0.26975930787299995,0.1618889739526376,0.9570894000250576
DB00228,Humans,True,"['CACNA1E', 'CACNA2D3', 'CACNG3', 'CACNG4', 'GABRA1', 'GABRA3', 'GABRA5', 'GABRA6', 'GABRG1']",9,0.1750148506488889,0.13372613970396718,0.9314128568376209
DB09283,Humans,False,"['PDE10A', 'PDE4B', 'PDE4C', 'PDE5A', 'PDE8B']",5,0.23154376740519997,0.11453417555913945,0.9184682954629148
DB13025,Humans,False,"['HTR1E', 'HTR4']",2,0.36405570699999995,0.10165160821447865,0.9133325031955967
DB11273,Humans,False,"['HTR1E', 'HTR4']",2,0.36405570699999995,0.10165160821447865,0.9133325031955967
DB01049,Humans,True,"['HTR1E', 'HTR4']",2,0.36405570699999995,0.10165160821447865,0.9133325031955967
DB13345,Humans,False,"['HTR1E', 'HTR4']",2,0.36405570699999995,0.10165160821447865,0.9133325031955967
DB01239,Humans,False,"['HTR1E', 'HTR4']",2,0.36405570699999995,0.10165160821447865,0.9133325031955967
DB09091,Humans,False,"['HDAC2', 'NR3C1']",2,0.3482807645,0.13502043440400516,0.8737567804579456
DB00463,Humans,True,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.15844751821333333,0.11627693693471988,0.8432430450944061
DB00371,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.15844751821333333,0.11627693693471988,0.8432430450944061
DB00241,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.15844751821333333,0.11627693693471988,0.8432430450944061
DB00794,Humans,True,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.15844751821333333,0.11627693693471988,0.8432430450944061
DB00312,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.15844751821333333,0.11627693693471988,0.8432430450944061
DB00306,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRA6', 'GABRG1']",9,0.15844751821333333,0.11627693693471988,0.8432430450944061
DB08814,Humans,False,"['NFKB1', 'PDE10A', 'PTGS1']",3,0.26540348513333334,0.0998389518795721,0.8154800124197553
DB00255,Humans,False,"['ESR2', 'ESRRG']",2,0.319548473,0.14407498680703928,0.8016740326430882
DB13751,Humans,False,"['LPL', 'NFKB1', 'NFKB2']",3,0.25829286124666667,0.07985628481084966,0.7936318756008358
DB01215,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.14808740466222223,0.12288511873021665,0.7881074784609136
DB13837,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.14808740466222223,0.12288511873021665,0.7881074784609136
DB00349,Humans,False,"['GABRA1', 'GABRA1', 'GABRA3', 'GABRA3', 'GABRA5', 'GABRA5', 'GABRA6', 'GABRG1', 'GABRG1']",9,0.14808740466222223,0.12288511873021665,0.7881074784609136
