,Cell Type,Fold,AUPRC,Validation AUPRC
0,astro,0,0.11983325815905153,0.1212723826713302
1,astro,1,0.12848512569316475,0.13516406321098962
2,astro,2,0.1210048170126268,0.11550783835780483
3,astro,3,0.12425973157903519,0.14150909445724352
4,astro,4,0.12215769733446884,0.11236699647940068
5,endo,0,0.1403191416618782,0.15277119383277135
6,endo,1,0.16766758297986759,0.12499753193490001
7,endo,2,0.16380217408164421,0.1398403239543624
8,endo,3,0.159470611629528,0.1729712030999153
9,endo,4,0.12030122383586955,0.13571833380416568
10,excitatory,0,0.10697392669426785,0.10727332616307664
11,excitatory,1,0.11500747156068991,0.12017565126069286
12,excitatory,2,0.11672499058800184,0.13952200640695778
13,excitatory,3,0.14408602839859225,0.1216073062097631
14,excitatory,4,0.14652193623502208,0.10919500676740901
15,micro,0,0.1316668788663182,0.1735448545313364
16,micro,1,0.16267381578302512,0.17522763325791124
17,micro,2,0.18211902932183022,0.1562716954843025
18,micro,3,0.14530227270465507,0.1206754880972809
19,micro,4,0.16800018899797386,0.21629782071650883
20,oligo,0,0.11403611532570528,0.1289674318512502
21,oligo,1,0.12442252325191099,0.09353129147268258
22,oligo,2,0.14066808651003943,0.14891689825954854
23,oligo,3,0.13538798112095587,0.1489417974968333
24,oligo,4,0.15055233842472573,0.130468254957194
25,opc,0,0.15326648720884678,0.10071327922927063
26,opc,1,0.13973555024621306,0.1134138884989894
27,opc,2,0.1438876938433326,0.14635903785702942
28,opc,3,0.123926658648328,0.13153359198679415
29,opc,4,0.13392273066476623,0.14497140865386657
30,vlmc,0,0.09975345646503792,0.12015920421812924
31,vlmc,1,0.11021196867640085,0.1257726136375145
32,vlmc,2,0.12545354029272193,0.11764954429619344
33,vlmc,3,0.12603645266720728,0.10763347201598061
34,vlmc,4,0.11694638181776984,0.0727137231836951
