gene,label,mean,std,score_0,score_1,score_2,score_3,score_4,validation_0,validation_1,validation_2,validation_3,validation_4
ABCA1,0,0.0229487213,0.025273138756480188,0.0032295315,0.010510663,0.022616886,0.066428296,0.01195823,False,False,False,True,False
ABCC3,0,0.01934156406,0.011205702428667499,0.0011613353,0.016695427,0.024826404,0.024098255,0.029926399,False,False,True,False,False
ABCF2,0,0.014891888344894,0.019536031789857976,0.04144662,8.1912447e-07,0.030228456,0.0014689636,0.001314583,False,False,False,False,True
ABL1,0,0.0288878748,0.01945187097695105,0.0625705,0.0143762,0.017005097,0.02580684,0.024680737,False,True,False,False,False
ACKR3,0,0.02749653774,0.012511463984831094,0.0065933187,0.026462367,0.033005707,0.032331396,0.0390899,False,True,False,False,False
ACO1,0,0.074010881,0.012983041537806349,0.07890343,0.07004041,0.09308352,0.0699665,0.058060545,False,False,False,True,False
ACVR1,0,0.055005192,0.023844364190087657,0.04949095,0.09412756,0.037306122,0.035357885,0.058743443,False,True,False,False,False
ACVR1C,0,0.0605803636,0.022050355605679178,0.07201487,0.03894925,0.045698605,0.09324777,0.052991323,False,True,False,False,False
ADAMTS1,0,0.0430387926,0.00799319462999121,0.057042755,0.040254317,0.041029096,0.040054295,0.0368135,False,True,False,False,False
ADAMTS16,0,0.0201699592,0.005423144615916646,0.024465926,0.017486276,0.019387707,0.013008533,0.026501354,False,False,True,False,False
ADAMTS17,0,0.028397031,0.01714455659350174,0.053106796,0.007335,0.0359906,0.022178086,0.023374673,False,False,True,False,False
ADAMTS8,0,0.047526971,0.02495169686170976,0.046627503,0.08610325,0.024095947,0.027157828,0.053650327,False,True,False,False,False
ADAMTS9-AS2,0,0.013674001151999998,0.009025795307174057,0.00012362176,0.014271546,0.023936689,0.010960203,0.019077946,False,False,True,False,False
ADAMTSL1,0,0.07147077,0.013354313417637764,0.08094705,0.06627658,0.08807954,0.06818446,0.05386622,False,False,False,False,True
ADARB1,0,0.033589317800000004,0.023453181963886672,0.03599462,0.014192699,0.07158157,0.01430643,0.03187127,False,False,False,True,False
