,Cell Type,Fold,AUPRC,Validation AUPRC
0,Chandelier,0,0.16469247026182368,0.10971884560866829
1,Chandelier,1,0.1786711636768843,0.09835372797100239
2,Chandelier,2,0.14045066974578296,0.15086006162908094
3,Chandelier,3,0.1703305638424755,0.17220803404116455
4,Chandelier,4,0.14362745884510197,0.14735006402695064
5,L2.3.IT,0,0.1725010333137748,0.1278664592786866
6,L2.3.IT,1,0.13930933443520271,0.0957074081477335
7,L2.3.IT,2,0.12407655313160344,0.1210334888372096
8,L2.3.IT,3,0.17176549208432457,0.14254278676013163
9,L2.3.IT,4,0.13084568507782035,0.14175810292743385
10,L4.IT,0,0.12000223047629768,0.1670870797552613
11,L4.IT,1,0.1401864224424662,0.08402102779392141
12,L4.IT,2,0.1298222847719514,0.1633957725762663
13,L4.IT,3,0.19142666863809618,0.11725933795071214
14,L4.IT,4,0.131214574428347,0.11305600065072083
15,L5.6.NP,0,0.1521190672111681,0.19943571900017287
16,L5.6.NP,1,0.17026789546940752,0.20494376627384078
17,L5.6.NP,2,0.19648481996877643,0.12890669962212986
18,L5.6.NP,3,0.19033749503637554,0.16847819268542016
19,L5.6.NP,4,0.20599687494796703,0.10245145463150532
20,L5.ET,0,0.11118460764993351,0.09687536134316527
21,L5.ET,1,0.13022084696137973,0.15667429202807082
22,L5.ET,2,0.13355310596484055,0.11035623181887202
23,L5.ET,3,0.12514969214690266,0.09643031223653584
24,L5.ET,4,0.1527520194488851,0.0940487903912983
25,L5.IT,0,0.15821280447262606,0.11676079720106744
26,L5.IT,1,0.17997695141078782,0.13665838214151832
27,L5.IT,2,0.13886048145614766,0.1869488451886829
28,L5.IT,3,0.15769150980233454,0.0983253248322628
29,L5.IT,4,0.1615000888910071,0.14886996182372186
30,L6.CT,0,0.1433786283476352,0.12118644689308826
31,L6.CT,1,0.13596949473843822,0.12842200051709016
32,L6.CT,2,0.14052050388264242,0.11004703889260463
33,L6.CT,3,0.12855817546267917,0.08768865289655792
34,L6.CT,4,0.15697591090971022,0.15049262876138125
35,L6.IT.Car3,0,0.13891951183183399,0.10383209439284259
36,L6.IT.Car3,1,0.14940307675092704,0.12467176680218749
37,L6.IT.Car3,2,0.15633078914792167,0.13082822803363098
38,L6.IT.Car3,3,0.14361446933602404,0.14395385493194401
39,L6.IT.Car3,4,0.16539068987838382,0.14621725879148795
40,L6.IT,0,0.16619821315679173,0.14221797210727521
41,L6.IT,1,0.16787936134654938,0.11324107537783468
42,L6.IT,2,0.14612306746163653,0.1905903700639749
43,L6.IT,3,0.15390838833457177,0.142187199866824
44,L6.IT,4,0.18069077164810748,0.16787243823815137
45,L6b,0,0.16450933044238744,0.12790112643516754
46,L6b,1,0.18733557474832419,0.12531636529203757
47,L6b,2,0.1652698193258871,0.1327016905444937
48,L6b,3,0.12743997733360474,0.1238347701592136
49,L6b,4,0.14694894252400104,0.12445471921085977
50,Lamp5.Lhx6,0,0.17522808653152683,0.11501747635941673
51,Lamp5.Lhx6,1,0.151739046081959,0.2183514658098614
52,Lamp5.Lhx6,2,0.1773732174157722,0.15149058222549108
53,Lamp5.Lhx6,3,0.1742940905473498,0.13636994733146657
54,Lamp5.Lhx6,4,0.15168268876524496,0.18763286671012003
55,Lamp5,0,0.186904833662413,0.12076820799834746
56,Lamp5,1,0.17806030422416036,0.12921776013944739
57,Lamp5,2,0.16869787765924207,0.15160727852080197
58,Lamp5,3,0.1645006413648582,0.13272637496210624
59,Lamp5,4,0.1733744360184912,0.1506374501125844
60,Pax6,0,0.19305451587225023,0.12959814175474899
61,Pax6,1,0.145533458730236,0.18151270048250193
62,Pax6,2,0.16623473219715967,0.17912178704995624
63,Pax6,3,0.17610891188481928,0.15100252091535715
64,Pax6,4,0.15713512782095473,0.1459970000997834
65,Pvalb,0,0.16858842219999687,0.10858061954790729
66,Pvalb,1,0.18830993744074165,0.10191880621880754
67,Pvalb,2,0.1482262156653159,0.16081597047734628
68,Pvalb,3,0.14095360361722414,0.14453927497910113
69,Pvalb,4,0.13195044097737052,0.15895144005026768
70,Sncg,0,0.15581278251825023,0.10798598139686647
71,Sncg,1,0.14640752015500777,0.13377009500278428
72,Sncg,2,0.1490905449352549,0.1360319832276359
73,Sncg,3,0.14412429420036654,0.1170030347143105
74,Sncg,4,0.1381265316901741,0.12369557039791218
75,Sst,0,0.13199472525861777,0.12618370414299188
76,Sst,1,0.1292777266042087,0.16800948197207943
77,Sst,2,0.14076818300271146,0.1591559735564924
78,Sst,3,0.14811530444451798,0.08026356196620696
79,Sst,4,0.13957723669087543,0.14547583219298904
80,Vip,0,0.2091878851811327,0.18425406937404779
81,Vip,1,0.1923635599548401,0.13092235645648864
82,Vip,2,0.16098987029537984,0.1774278537120805
83,Vip,3,0.1701180548811702,0.15338646272905465
84,Vip,4,0.1723966461914182,0.24060177663034235
